Time (s),W,X,Y,Z
123.000908852,0.331429,-0.03542443,-0.03308792,0.9404428
123.999693394,0.6518955,-0.02668099,-0.04271876,0.7544026
125.000949383,0.8836989,-0.01213161,-0.04727265,0.461868
125.999733448,0.9904068,0.004061033,-0.04651239,0.1163697
127.000989914,0.9958197,0.01113986,-0.04315913,-0.05462651
127.999773979,0.9963298,0.01412826,-0.03998434,-0.04643342
129.001030445,0.9964459,0.0159016,-0.03817133,-0.04487231
129.999814510,0.9964486,0.01704459,-0.03702625,-0.04534766
131.001070976,0.9964416,0.01790193,-0.03646884,-0.04562187
131.999855518,0.9632203,0.03049526,-0.03508371,-0.258212
133.001111984,0.8013758,0.04112959,-0.02784454,-0.59326
133.999896049,0.525956,0.04733803,-0.01405919,-0.8470888
134.998680592,0.1850558,0.04776802,0.001992426,-0.9798449
135.999937057,-0.02458809,0.0446303,0.01115215,-0.9969488
136.998722076,-0.03871758,0.04145312,0.01403509,-0.9966009
137.999979019,-0.04037909,0.03960151,0.0160205,-0.9965803
138.998763561,-0.04057685,0.03839748,0.01744971,-0.9965954
140.000020504,-0.04095548,0.0376891,0.0182795,-0.996592
140.998805046,-0.1788525,0.03682515,0.02801961,-0.9810699
142.000061989,-0.5250008,0.03127373,0.03922159,-0.8476352
142.998846531,-0.8004653,0.01856502,0.04585522,-0.5945045
144.000103951,-0.963007,0.002568136,0.0473052,-0.2588446
144.998888493,-0.9972878,-0.008745262,0.04435613,-0.001006109
146.000145912,-0.9967212,-0.01222301,0.04103189,0.03662676
146.998930454,-0.9967525,-0.01484653,0.03898137,0.0370442
148.000187397,-0.996777,-0.01646357,0.03762741,0.03710014
148.998972416,-0.9967813,-0.01747542,0.036793,0.03735783
150.000229359,-0.9914299,-0.02327501,0.03595078,0.1089041
150.999014854,-0.8870485,-0.03712144,0.03199029,0.4553805
152.000271797,-0.6565399,-0.0454391,0.0207428,0.750392
152.999056339,-0.3325486,-0.04851231,0.004945467,0.9400325
154.000314236,-0.03220513,-0.04606422,-0.007757452,0.9966987
154.999099255,0.0261487,-0.04282637,-0.01154049,0.9969838
156.000357151,0.02657608,-0.04029282,-0.01479013,0.9970351
156.999142170,0.02641511,-0.03881732,-0.01634959,0.9970736
158.000399590,0.02655118,-0.03810022,-0.01741633,0.9970796
158.999185562,0.04665942,-0.03694337,-0.02155431,0.9963037
160.000442505,0.3781938,-0.0347844,-0.03465126,0.9225976
160.999228001,0.6909709,-0.02489425,-0.04326518,0.7188153
162.000485897,0.9078743,-0.009726707,-0.04711406,0.4124047
162.999270916,0.9939121,0.005390496,-0.04561661,0.08158681
164.000528812,0.9967521,0.01126665,-0.04210041,-0.03483342
164.999314308,0.9970207,0.01361346,-0.03944213,-0.0289224
166.000572205,0.9970998,0.01544432,-0.0378748,-0.02732676
166.999358177,0.9971209,0.01650908,-0.03688279,-0.02728699
168.000615120,0.9971135,0.01747059,-0.03619198,-0.02787691
168.999401093,0.9494799,0.03158536,-0.03454645,-0.304835
170.000658989,0.7708299,0.04184157,-0.02613137,-0.6324678
170.999444962,0.4887321,0.04710462,-0.01238157,-0.8691355
172.000702858,0.1454167,0.04692146,0.003391418,-0.9865437
172.999488831,-0.0234026,0.04440054,0.009917776,-0.9970006
174.000746727,-0.01712202,0.03825487,0.01306225,-0.9973467
174.999532700,-0.01637265,0.03736838,0.01532217,-0.9973607
175.998318672,-0.01736968,0.03600838,0.01650247,-0.9973751
176.999577045,-0.01765072,0.03540808,0.017311,-0.997378
177.998363018,-0.2232027,0.03454062,0.0289058,-0.9719977
178.999621868,-0.5643265,0.02815115,0.03849267,-0.8221247
179.998407841,-0.8261,0.01559899,0.04402065,-0.5585744
180.999666214,-0.9725546,0.0003330338,0.04420503,-0.220932
181.998452187,-0.997415,-0.008881247,0.04114841,-0.004351088
182.999710560,-0.997357,-0.01181621,0.03760488,0.01879138
183.998497486,-0.9973621,-0.01439147,0.03595729,0.01990814
184.999755383,-0.9973895,-0.01559926,0.03485948,0.01957848
185.998541832,-0.997426,-0.01626546,0.03358013,0.01941051
186.999800205,-0.9934442,-0.02242459,0.03169623,0.09049177
187.998586178,-0.8959707,-0.034106,0.02892447,0.4380232
188.999845028,-0.6716521,-0.04136891,0.01884789,0.7371868
189.998631477,-0.3543582,-0.04404992,0.004747471,0.9322526
190.999889851,-0.05471368,-0.04194187,-0.006318299,0.9959092
191.998676777,0.008501185,-0.03888546,-0.0105803,0.9974625
192.999935150,0.007849772,-0.03646272,-0.01378851,0.9975202
193.998722553,0.008427841,-0.03493802,-0.01550122,0.9975448
194.999980927,0.008449092,-0.03411825,-0.01643037,0.9975582
195.998767853,0.008751797,-0.03362484,-0.01711534,0.9975609
197.000026703,0.009128517,-0.03320609,-0.01745071,0.9975656
197.998813629,0.009366973,-0.03300671,-0.01761191,0.9975672
199.000072479,0.009670151,-0.03302774,-0.01780575,0.9975601
199.998859882,0.009890229,-0.03304467,-0.01784734,0.9975567
201.000119209,0.01003534,-0.03299882,-0.01789416,0.9975559
201.998906612,0.01021603,-0.03298404,-0.01791925,0.9975541
203.000165462,0.0103721,-0.03305265,-0.01791365,0.9975504
203.998952866,0.01041833,-0.03248639,-0.01759865,0.9975741
205.000212669,0.01049958,-0.03332891,-0.01806369,0.9975372
205.999000072,0.007693139,-0.03977559,-0.01863259,0.9973161
207.000259399,0.01975169,-0.0519515,-0.02615858,0.9964207
207.999047279,0.0136839,-0.05203269,-0.02632611,0.996514
209.000306606,0.01509061,-0.05185829,-0.02675801,0.9964911
