Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
204.996220112,-0.2642571,-0.06457336,0.0623086,-0.06659158,-0.03518758,0.9947636,-2.961895,-5.834618,-26.7477,997.0668
205.997408867,-0.8825423,-0.5976989,8.660559,-0.05553913,-0.04952884,0.9944203,-3.699429,-6.208044,-27.56348,997.069
206.998597145,-0.8207138,-0.4199904,13.8439,-0.05720631,-0.03602728,0.9980419,-2.175047,-10.19718,-27.53661,997.0681
207.997313976,-0.6970567,-0.005337186,14.08782,-0.05672832,-0.03647959,0.9937325,-3.862772,-14.64013,-27.49287,997.0648
208.998503208,-0.8825423,-0.005337186,14.27076,-0.05629247,-0.03355666,0.9914012,-4.908169,-17.53949,-27.8439,997.0617
209.997219563,-0.8825423,-0.06457336,14.45371,-0.06516806,-0.03415505,0.9871365,-8.107645,-21.19158,-29.06501,997.0547
210.998408794,-1.129856,0.05389899,14.33175,-0.057748,-0.03265184,0.9985896,-12.52427,-23.06946,-29.03143,997.0591
211.997126102,-1.006199,-0.1238095,14.51469,-0.05537172,-0.03014236,0.9890772,-15.77406,-24.56914,-29.4483,997.0703
212.998314857,-0.9443708,0.1131352,13.66096,-0.05621657,-0.03696874,0.9961078,-20.52932,-25.34123,-29.80184,997.062
213.997032166,-1.006199,-0.06457336,14.75861,-0.06021586,-0.03506131,0.9899584,-24.94035,-25.00305,-30.22922,997.071
214.998221874,-1.068028,0.1131352,14.20978,-0.05620934,-0.03697664,0.9975402,-28.62729,-23.92069,-31.04506,997.0768
215.996939182,-0.7588853,0.05389899,14.20978,-0.05919046,-0.03461489,0.9995128,-32.38856,-22.1026,-30.22292,997.0685
216.998128414,-1.253513,0.2316075,15.00253,-0.05769984,-0.03936283,0.9874719,-35.74324,-19.23491,-29.79048,997.0726
217.996846676,-0.7588853,0.1131352,12.19743,-0.05825648,-0.03454425,0.9894813,-38.43138,-15.92996,-30.62883,997.0695
218.998036385,0.8486564,0.05389899,-3.352599,-0.05973869,-0.0331347,0.9928598,-39.14222,-14.52186,-28.99383,997.0792
219.996754169,-0.01694299,0.1131352,-0.4865159,-0.05678409,-0.03546749,0.9856351,-39.14812,-14.5197,-30.63761,997.0762
220.997944355,0.8486564,0.05389899,-0.0596524,-0.05332856,-0.03494841,0.9889706,-39.51862,-14.52287,-30.25673,997.0732
221.996662617,0.2303711,-0.1238095,-0.1206329,-0.05680679,-0.03258909,0.9899906,-38.83824,-14.51747,-30.63888,997.0759
222.997853279,0.04488553,-0.3015181,5.672515,-0.05375493,-0.03740608,0.9946539,-39.88888,-14.52612,-29.81264,997.0712
223.996571064,-1.129856,0.1131352,13.539,-0.06180804,-0.02925127,0.9848299,-39.6008,-11.20032,-30.28396,997.0779
224.997762680,-0.8207138,0.05389899,14.45371,-0.05672299,-0.03791221,0.9903612,-40.05173,-7.942553,-29.86659,997.0765
225.996480942,-0.6970567,-0.1830457,14.20978,-0.04990245,-0.03297039,0.990903,-39.0712,-4.981618,-29.89515,997.0665
226.997671604,-1.315342,-0.1830457,14.57567,-0.05480853,-0.0330657,0.9942687,-36.91936,-1.70509,-29.55177,997.0618
227.996390820,-0.9443708,-0.005337186,13.78292,-0.06023547,-0.03408869,0.9890229,-33.70752,1.210827,-29.96838,997.0825
228.997581959,-1.129856,-0.3015181,14.63665,-0.05128505,-0.04070602,0.9859797,-30.77992,3.078616,-30.43836,997.0865
229.996302128,-1.006199,0.05389899,14.20978,-0.0582219,-0.03696002,0.9889551,-26.78505,4.583131,-29.64524,997.0914
230.997493267,-0.8207138,0.05389899,13.8439,-0.05872143,-0.03695981,0.9875252,-22.77623,5.350882,-30.04728,997.1008
231.996213436,-1.315342,-0.1238095,15.12449,-0.05530564,-0.03306813,0.9933161,-17.62172,5.018126,-29.6862,997.1021
232.997405052,-1.129856,-0.005337186,14.08782,-0.06024221,-0.03550815,0.9832641,-13.5023,3.939382,-29.25148,997.1061
233.996125221,-1.129856,-0.1830457,15.18547,-0.06222119,-0.03505259,0.9828058,-8.289824,1.390428,-27.98714,997.1067
234.997316837,-0.8207138,-0.005337186,13.05116,-0.05388246,-0.03108403,0.9885732,-4.904797,-2.585861,-27.58862,997.1111
235.996037006,0.4776852,0.1723713,3.050353,-0.06955879,0.02769956,0.9888746,-3.354967,-5.09786,-27.5741,997.0939
236.997229576,0.1685426,-0.005337186,-0.1816134,-0.05779637,-0.03212342,0.9904825,-3.354967,-5.09786,-27.5741,997.0997
237.995949268,0.1067141,0.05389899,-0.1816134,-0.05968191,-0.0370015,0.9923045,-3.708561,-5.838873,-27.56651,997.1072
238.997141838,0.04488553,0.1723713,-0.1206329,-0.05775455,-0.03454709,0.9913887,-3.354967,-5.09786,-27.5741,997.1059
239.995862484,-0.2024285,0.1723713,0.3062306,-0.05870165,-0.03840822,0.9870185,-4.08955,-5.472369,-27.568,997.103
240.997055054,-0.6970567,-0.06457336,12.56331,-0.06263892,-0.03466608,0.9990517,-2.93745,-6.941051,-27.56051,997.103
241.998247623,-0.8825423,-0.3015181,14.45371,-0.04873821,-0.0436144,0.9940267,-2.811125,-12.04793,-27.51866,997.0981
242.996968269,-1.006199,0.1131352,14.27076,-0.05586676,-0.02919585,0.9914863,-4.220837,-15.31854,-28.30768,997.1162
243.998160839,-0.8207138,-0.1238095,13.78292,-0.05039492,-0.0325023,0.9923475,-6.741646,-18.65976,-28.26969,997.1189
244.996881485,-0.9443708,-0.06457336,14.57567,-0.05830329,-0.03163953,0.9890621,-9.214083,-21.56876,-29.05737,997.107
245.998074532,-1.129856,0.05389899,13.78292,-0.0528588,-0.03253811,0.9918817,-13.18774,-23.8127,-29.02256,997.1111
246.996795177,-0.8207138,-0.06457336,14.39273,-0.05685635,-0.02873018,0.9919782,-17.25236,-24.94898,-29.43912,997.0923
247.997988701,-0.7588853,-0.2422819,14.33175,-0.05685635,-0.02873018,0.9919782,-22.0092,-25.72049,-30.23522,997.0865
248.996709824,-1.068028,0.05389899,14.08782,-0.05636338,-0.03062563,0.9862073,-26.80877,-24.64722,-30.22456,997.0836
249.997902870,-1.006199,0.05389899,13.78292,-0.05878096,-0.0321388,0.9904872,-30.50188,-23.19678,-30.22153,997.0682
250.996623516,-0.9443708,0.05389899,14.33175,-0.05494261,-0.02863889,0.9809871,-33.87735,-22.11278,-30.5961,997.0639
251.997817516,-1.253513,0.2908437,14.08782,-0.0606419,-0.03847056,0.9927576,-36.88025,-18.50341,-30.67702,997.0696
252.996538639,-0.6970567,0.1131352,11.3437,-0.05870265,-0.03555351,0.9956713,-38.81861,-15.25632,-30.2535,997.0565
253.997732639,0.04488553,0.05389899,0.0623086,-0.05778107,-0.03451814,0.9861366,-38.82616,-14.88773,-29.81397,997.0606
254.996454716,-0.07877151,-0.005337186,-0.0596524,-0.0602112,-0.03459079,0.9923555,-39.2101,-14.52014,-30.63735,997.0483
255.997648716,-0.01694299,0.1131352,0.001328103,-0.06218761,-0.03461365,0.9909325,-39.1996,-14.88981,-30.25499,997.0528
256.996370316,-0.01694299,-0.1238095,0.001328103,-0.05871744,-0.03458615,0.9956907,-39.1996,-14.88981,-30.25499,997.0501
257.997564316,-0.7588853,-0.005337186,10.79488,-0.05476912,-0.03548674,0.9946975,-39.227,-13.7823,-30.26406,997.049
258.996286869,-1.006199,-0.06457336,14.75861,-0.06120685,-0.03744772,0.98132,-39.61907,-10.46198,-30.29001,997.0498
259.997481823,-1.006199,-0.1238095,14.02684,-0.05288116,-0.03061128,0.993353,-39.71641,-6.463197,-29.88023,997.0275
260.996204376,-0.9443708,0.2316075,14.1488,-0.05920151,-0.03745644,0.9884726,-38.72681,-3.93238,-30.34781,997.0352
261.997398853,-0.8207138,-0.06457336,14.20978,-0.06017662,-0.03700656,0.9918294,-35.83255,-0.5890703,-29.94478,997.0558
262.996121407,-1.129856,-0.1830457,14.08782,-0.05427183,-0.0359601,0.994208,-33.35552,1.952422,-30.41852,997.0531
263.997316360,-1.006199,-0.1830457,14.27076,-0.05775147,-0.03645286,0.9860977,-29.67053,3.454712,-29.62411,997.0392
264.996039867,-0.8825423,-0.1238095,14.20978,-0.05330344,-0.03782944,0.9850926,-25.32638,5.701818,-30.03979,997.0441
265.997235775,-1.315342,-0.005337186,14.20978,-0.05577988,-0.03642473,0.9865658,-21.67604,6.035203,-29.67811,997.0406
266.995958805,-0.8825423,0.05389899,14.33175,-0.05927948,-0.0349933,0.9804044,-16.14342,5.397971,-29.69537,997.0394
267.997154713,-0.8825423,-0.1830457,14.33175,-0.05435306,-0.0311154,0.9928729,-11.68673,3.213935,-29.25287,997.0399
268.995878220,-0.8207138,-0.06457336,15.00253,-0.05476397,-0.03644357,0.9927683,-7.219553,0.6602278,-28.428,997.0408
269.997074127,-0.6352282,0.05389899,12.38037,-0.05476397,-0.03644357,0.9927683,-3.778503,-2.947609,-27.14765,997.0353
270.995798111,-0.01694299,-0.2422819,-1.462204,-0.05957866,-0.04282146,0.9950526,-3.735956,-4.731357,-27.57559,997.0269
271.996994019,0.04488553,0.1723713,-0.1816134,-0.05878012,-0.03451772,0.9832765,-3.743567,-4.423714,-27.5781,997.0173
272.995718479,-0.07877151,-0.005337186,0.001328103,-0.06218811,-0.0331863,0.9952588,-3.741976,-4.424296,-27.13555,997.0231
273.996914387,-0.07877151,0.1723713,0.0623086,-0.06065994,-0.03512163,0.99951,-3.735956,-4.731357,-27.57559,997.0162
274.995638847,-0.5733997,0.05389899,9.453305,-0.0548411,-0.03635935,0.9774892,-4.109402,-4.733443,-28.0166,997.0271
275.996834755,-1.006199,-0.06457336,13.78292,-0.05578762,-0.03498948,0.9894598,-2.581909,-8.784686,-27.54667,997.035
276.995559692,-0.8207138,-0.005337186,14.27076,-0.05336864,-0.03062424,0.9943102,-3.166307,-12.78836,-27.95363,997.0369
277.996756077,-1.315342,0.05389899,14.08782,-0.06419104,-0.03318021,0.9885836,-4.937155,-16.43139,-28.29553,997.0395
278.995480537,-1.129856,0.05389899,13.90488,-0.05729219,-0.03165311,0.9943095,-7.45042,-20.1412,-28.69707,997.0558
279.996677399,-1.068028,-0.005337186,14.20978,-0.05781358,-0.03115343,0.9900244,-9.938171,-22.31294,-28.66891,997.0593
280.997874737,-1.253513,0.1723713,14.69763,-0.05825458,-0.03311953,0.994285,-14.28505,-24.55905,-29.01189,997.0668
281.996599197,-0.9443708,-0.3607543,13.8439,-0.05334834,-0.0335,0.9894773,-18.68076,-24.95813,-30.25511,997.0654
282.997796535,-0.7588853,-0.06457336,14.57567,-0.06016457,-0.03701972,0.9942167,-23.13232,-25.35991,-29.79107,997.0673
283.996520996,-0.8825423,-0.1238095,13.8439,-0.05918688,-0.03794802,0.9898954,-27.93505,-24.28547,-30.66552,997.0731
284.997718334,-1.068028,0.05389899,14.45371,-0.05483022,-0.03304202,0.9899715,-31.61745,-23.20478,-30.21692,997.0721
285.996443272,-1.068028,0.1131352,14.57567,-0.05621108,-0.03887714,0.9912943,-34.97372,-20.33651,-30.22703,997.0779
286.997640610,-0.9443708,-0.1830457,12.50233,-0.05280684,-0.03639966,0.9903716,-38.01409,-17.77307,-30.67846,997.0831
287.996366024,-0.2024285,-0.1830457,-0.9743599,-0.06269695,-0.03412713,0.9890346,-39.18752,-15.26007,-29.43008,997.0837
288.997563362,-0.07877151,-0.005337186,-0.1816134,-0.05921664,-0.03553751,0.9913763,-38.80805,-15.56504,-29.4291,997.0917
289.996289253,0.1067141,0.1131352,0.0623086,-0.0607133,-0.03411217,0.9918901,-38.81861,-15.25632,-30.2535,997.0925
290.997487068,0.5395138,-0.1238095,-0.1206329,-0.06130146,-0.02878359,0.9891345,-38.81861,-15.25632,-30.2535,997.0857
291.996212959,0.3540282,-0.06457336,5.184671,-0.05968466,-0.03604731,0.9947113,-39.18286,-15.56663,-30.24944,997.0931
292.997410774,-1.129856,-0.005337186,13.2341,-0.0593371,-0.02874757,0.9881703,-39.2439,-13.04445,-29.89078,997.0853
293.996136665,-1.191685,-0.06457336,14.1488,-0.05873141,-0.03599771,0.9884995,-40.09704,-8.680758,-30.30284,997.0929
294.997335434,-1.068028,0.1131352,14.27076,-0.0558212,-0.03542842,0.9813331,-39.79824,-5.724716,-30.32857,997.084
295.996061802,-1.129856,0.2316075,14.33175,-0.06175816,-0.03406175,0.9799581,-37.63568,-2.817942,-29.53961,997.093
296.997260571,-0.6352282,-0.06457336,14.08782,-0.05432587,-0.03304749,0.9923565,-35.11494,0.4623384,-30.01966,997.0865
297.995986938,-0.9443708,-0.06457336,14.51469,-0.05432728,-0.03589956,0.9832263,-31.51609,2.704692,-30.87481,997.0869
298.997186184,-0.7588853,-0.06457336,14.45371,-0.05571704,-0.03696895,0.9975379,-27.88531,3.837864,-30.45646,997.0829
299.995913506,-0.9443708,0.1723713,14.39273,-0.06076219,-0.0321564,0.9881092,-23.89043,5.342378,-29.66333,997.0853
300.997112751,-1.006199,0.2316075,14.45371,-0.0498899,-0.03441091,0.9889639,-18.75396,5.747881,-29.24508,997.0792
301.995840073,-0.8207138,0.1131352,14.45371,-0.05429129,-0.03546325,0.9918304,-13.20156,4.310776,-29.25579,997.0901
302.997039318,-2.428255,1.12015,13.17312,-0.04935837,-0.03634847,0.9908326,-9.790922,1.750591,-29.24845,997.0943
303.995766640,-1.129856,0.1131352,12.86821,-0.06125656,-0.03311302,0.9847498,-5.674314,-1.484265,-27.15206,997.0807
304.996966362,-0.3879141,-0.3015181,-0.4255354,-0.05440485,-0.02772964,0.9929409,-4.122965,-4.057794,-27.13704,997.0872
305.995693684,0.1067141,-0.005337186,-0.3035744,-0.05584922,-0.03111741,0.9890601,-4.505545,-3.690708,-27.58108,997.0856
306.996893883,-0.07877151,0.1131352,0.0623086,-0.05729185,-0.03260468,0.9914253,-4.505545,-3.690708,-27.58108,997.0899
307.995621681,-0.2024285,0.2316075,-0.0596524,-0.0591848,-0.03699908,0.9932571,-3.780094,-2.947027,-27.5902,997.1031
308.996821404,-0.3260856,-0.005337186,4.696827,-0.05102094,-0.05859166,0.9837102,-4.534529,-2.58261,-28.03271,997.1036
309.995549202,-0.6352282,0.3500798,13.66096,-0.05074007,-0.03980466,0.999366,-3.307943,-6.944219,-27.17964,997.113
310.996749878,-1.129856,0.2908437,15.36841,-0.07254732,-0.03522721,0.9852424,-3.227278,-10.20524,-27.15292,997.112
311.995478153,-2.180941,-0.5384628,15.24645,-0.08144561,-0.03294721,0.9853331,-2.810766,-14.63199,-27.93978,997.1159
312.996677876,-1.068028,0.05389899,13.96586,-0.07894798,-0.03294824,0.9924835,-5.263351,-18.27991,-28.27886,997.1234
313.995406628,-1.253513,0.2316075,13.539,-0.07157063,-0.0333008,0.9895737,-7.424545,-21.18719,-28.68849,997.1199
314.996606827,-0.7588853,-0.06457336,13.8439,-0.06807759,-0.03662748,0.9885343,-12.15241,-23.06679,-29.03296,997.1183
315.995335102,-0.07877151,-0.8938798,14.75861,-0.06673166,-0.02742502,0.9906219,-15.39307,-24.93564,-29.44681,997.1064
316.996535301,-1.686313,0.05389899,14.45371,-0.06216317,-0.03559154,0.9928229,-20.14856,-25.70765,-29.86358,997.1086
317.995264053,-1.068028,0.05389899,14.39273,-0.06957393,-0.0361537,0.9861637,-24.9328,-25.37164,-30.66875,997.1113
318.996465206,-1.068028,0.2316075,13.47802,-0.05517313,-0.03987123,0.9989096,-29.75681,-23.19194,-29.84528,997.092
319.995193958,-0.4497426,-0.1830457,14.08782,-0.06110617,-0.04278925,0.9850329,-32.78027,-21.36634,-30.66999,997.0961
320.996394634,-1.191685,-0.1830457,13.96586,-0.06234041,-0.02493479,0.9901719,-36.87867,-18.50399,-30.23447,997.1014
321.995123863,-0.6970567,-0.06457336,9.453305,-0.06417932,-0.0322418,0.9938552,-38.42866,-15.93096,-29.87016,997.1005
322.996325016,-0.2024285,0.1131352,0.6111331,-0.06322674,-0.03028907,0.993412,-38.41953,-16.30013,-29.86714,997.1045
323.995054245,0.1685426,-0.1238095,0.1232891,-0.05976038,-0.03311101,0.9885625,-38.79138,-16.3028,-29.8656,997.0998
324.996255398,0.1067141,-0.1238095,0.1232891,-0.06467901,-0.0317658,0.9938673,-38.06593,-15.55912,-29.87473,997.0989
325.994984627,0.04488553,-0.06457336,-0.1206329,-0.06026457,-0.03358132,0.9847354,-37.30396,-16.29213,-29.87175,997.0994
326.996186733,-0.6352282,-0.06457336,11.46566,-0.06421357,-0.0307776,0.991497,-38.82639,-14.88764,-29.8772,997.0998
327.994915962,-1.006199,0.2316075,14.33175,-0.0641208,-0.0342081,0.9995459,-39.65229,-11.57043,-29.90135,997.1039
328.996118069,-1.315342,-0.1238095,14.27076,-0.057296,-0.03450255,0.9847019,-39.74049,-7.940828,-29.48854,997.1083
329.997320652,-1.37717,-0.1238095,14.1488,-0.05828933,-0.03022797,0.9962533,-38.69957,-4.978867,-29.95991,997.1142
330.996050358,-1.129856,-0.005337186,14.20978,-0.0622153,-0.03125421,0.9957752,-36.91936,-1.70509,-29.55177,997.1058
331.997252941,-1.129856,0.05389899,14.88057,-0.05871005,-0.03506983,0.995681,-34.44987,1.204991,-29.58597,997.112
332.995983601,-1.006199,0.05389899,14.39273,-0.05971168,-0.034591,0.9937855,-30.42496,3.81913,-30.06662,997.1147
333.997186184,-1.129856,-0.1238095,14.27076,-0.05621399,-0.03744715,0.9951432,-26.80331,5.321474,-29.65129,997.1112
334.995916843,-0.9443708,-0.005337186,14.63665,-0.05921972,-0.03363174,0.9966674,-22.04028,5.724892,-29.67405,997.1069
335.997119904,-0.8207138,-0.005337186,14.27076,-0.05788224,-0.02774924,0.9867502,-17.25763,5.389465,-29.31143,997.1132
336.995850563,-1.006199,0.1131352,14.75861,-0.06082328,-0.02971168,0.9833831,-12.8192,3.943774,-28.87497,997.1101
337.997053623,-1.129856,0.1131352,14.27076,-0.06319597,-0.03555428,0.9832782,-7.59918,1.026232,-28.05015,997.1132
338.995785236,-1.068028,0.05389899,11.46566,-0.05830122,-0.0306906,0.9924239,-4.560335,-1.475677,-27.59923,997.115
339.996988297,0.04488553,0.05389899,0.1842696,-0.06023407,-0.03123661,0.9981532,-4.903433,-2.58636,-27.20929,997.1189
340.995719433,-0.07877151,0.1723713,-0.1206329,-0.05876308,-0.03501193,0.9851767,-4.904797,-2.585861,-27.58862,997.1226
341.996922970,0.1685426,0.05389899,0.001328103,-0.059276,-0.03119229,0.9928963,-4.53294,-2.583192,-27.59015,997.1195
342.995654106,0.2303711,-0.06457336,0.1842696,-0.05830105,-0.03116638,0.9909818,-5.266157,-2.9582,-27.20473,997.1147
343.996858120,0.1685426,0.2316075,0.1232891,-0.05383873,-0.03208297,0.9942834,-4.53294,-2.583192,-27.59015,997.1068
344.995589256,-0.1404109,0.1715067,-0.06008242,-0.06122265,-0.03362565,0.9899923,-4.53294,-2.583192,-27.59015,997.1052
345.996793270,-0.07807446,0.05115385,0.06113006,-0.06269229,-0.03365661,0.9914317,-4.542072,-2.214021,-27.59318,997.1148
346.995524883,-0.05558745,-0.7668518,0.2128412,-0.06100686,-0.01476759,0.9927564,-5.267521,-2.957701,-27.58405,997.1136
347.996728897,-0.5092564,-0.5083902,-1.316532,-0.06836322,-0.04875086,0.992591,-4.161083,-2.580524,-27.59169,997.1069
348.995460987,-0.571085,-0.093737,-1.316532,-0.06473459,-0.06078641,0.991854,-4.542072,-2.214021,-27.59318,997.1056
349.996664524,0.1090288,0.02473535,0.5738637,-0.06053797,-0.04619365,0.9897372,-3.799948,-2.208101,-28.03881,997.1075
350.995397568,0.1090288,0.2024439,0.3299417,-0.06443933,-0.04867356,0.9897074,-4.53294,-2.583192,-27.59015,997.1208
