Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
74.939711094,100.0117,15372286728.0913,4.17125,-0.3125,1
75.994487762,100.0117,15372286728.0913,4.170625,0.625,1
76.873510838,100.0117,15372286728.0913,4.170625,-0.3125,1
77.928310871,100.0117,15372286728.0913,4.17,-0.3125,1
78.983046055,100.0117,15372286728.0913,4.17125,-1.25,1
79.862161636,100.0117,15372286728.0913,4.170625,0,1
80.916828632,100.0117,15372286728.0913,4.17125,-1.5625,1
81.971678257,100.0117,15372286728.0913,4.169375,1.25,1
82.850730896,100.0117,15372286728.0913,4.17,-0.3125,1
83.905413151,100.0117,15372286728.0913,4.16875,0.625,1
84.960208416,100.0117,15372286728.0913,4.170625,-0.3125,1
85.839317799,100.0117,15372286728.0913,4.16875,0.625,1
86.893978596,100.0117,15372286728.0913,4.170625,0.625,1
87.948767185,100.0117,15372286728.0913,4.17,0.625,1
88.827885628,100.0117,15372286728.0913,4.170625,-2.1875,1
89.882582188,100.0117,15372286728.0913,4.16875,0.9375,1
90.937314987,100.0117,15372286728.0913,4.17,-0.3125,1
91.992291927,100.0117,15372286728.0913,4.169375,-0.3125,1
92.871133804,100.0117,15372286728.0913,4.170625,0,1
93.925884247,100.0117,15372286728.0913,4.17125,-0.625,1
94.980801582,100.0117,15372286728.0913,4.171875,-0.3125,1
95.859686851,100.0117,15372286728.0913,4.17,0,1
96.914463520,100.0117,15372286728.0913,4.16875,-1.5625,1
97.969351292,100.0117,15372286728.0913,4.17,0,1
98.848253250,100.0117,15372286728.0913,4.16875,0,1
99.903058052,100.0117,15372286728.0913,4.16875,1.25,1
100.957962036,100.0117,15372286728.0913,4.169375,0,1
101.836865425,100.0117,15372286728.0913,4.169375,0.3125,1
102.891602993,100.0117,15372286728.0913,4.16875,1.25,1
103.946491718,100.0117,15372286728.0913,4.17,0.9375,1
105.001307964,100.0117,15372286728.0913,4.17,-1.5625,1
105.880188942,100.0117,15372286728.0913,4.17,-0.3125,1
106.935063839,100.0117,15372286728.0913,4.1675,-0.625,1
107.989859104,100.0117,15372286728.0913,4.169375,-1.25,1
108.868729115,100.0117,15372286728.0913,4.17,0,1
109.923683643,100.0117,15372286728.0913,4.16875,1.5625,1
110.978488445,100.0117,15372286728.0913,4.168125,-0.625,1
111.857302666,100.0117,15372286728.0913,4.17,-0.9375,1
112.912162781,100.0117,15372286728.0913,4.16875,-0.3125,1
113.967048168,100.0117,15372286728.0913,4.169375,1.5625,1
114.845871925,100.0117,15372286728.0913,4.170625,-2.1875,1
115.900700569,100.0117,15372286728.0913,4.17,0.9375,1
116.955594540,100.0117,15372286728.0913,4.16875,0.3125,1
117.834480762,100.0117,15372286728.0913,4.170625,-0.625,1
118.889226437,100.0117,15372286728.0913,4.16875,0,1
119.944131851,100.0117,15372286728.0913,4.169375,-0.3125,1
120.998848438,100.0117,15372286728.0913,4.1675,0.3125,1
121.877816677,100.0117,15372286728.0913,4.169375,-0.3125,1
122.932716370,100.0117,15372286728.0913,4.16875,1.25,1
123.987398624,100.0117,15372286728.0913,4.1675,0.9375,1
124.866378784,100.0117,15372286728.0913,4.168125,-0.3125,1
125.921287060,100.0117,15372286728.0913,4.16875,-0.625,1
126.975945473,100.0117,15372286728.0913,4.169375,0,1
127.854954720,100.0117,15372286728.0913,4.170625,-0.3125,1
128.909824848,100.0117,15372286728.0913,4.17,-0.3125,1
129.964553356,100.0117,15372286728.0913,4.168125,-1.25,1
130.843548298,100.0117,15372286728.0913,4.17,0.9375,1
131.898392200,100.0117,15372286728.0913,4.16875,-0.625,1
132.953079224,100.0117,15372286728.0913,4.168125,-1.25,1
133.832113266,100.0117,15372286728.0913,4.17,0.625,1
134.886974812,100.0117,15372286728.0913,4.169375,0,1
135.941665173,100.0117,15372286728.0913,4.168125,-0.625,1
136.996481895,100.0117,15372286728.0913,4.16875,0,1
137.875559807,100.0117,15372286728.0913,4.169375,-0.625,1
138.930274487,100.0117,15372286728.0913,4.169375,1.5625,1
139.985031605,100.0117,15372286728.0913,4.17,1.875,1
140.864139557,100.0117,15372286728.0913,4.16875,0.625,1
141.918785095,100.0117,15372286728.0913,4.170625,0.3125,1
142.973578453,100.0117,15372286728.0913,4.169375,-0.625,1
143.852684975,100.0117,15372286728.0913,4.168125,-1.25,1
144.907400131,100.0117,15372286728.0913,4.168125,-0.3125,1
145.962177753,100.0117,15372286728.0913,4.16625,0,1
146.841279507,100.0117,15372286728.0913,4.16875,-1.875,1
147.895934105,100.0117,15372286728.0913,4.17,-0.3125,1
148.950716019,100.0117,15372286728.0913,4.17,0.9375,1
149.829797745,100.0117,15372286728.0913,4.168125,0,1
150.884488106,100.0117,15372286728.0913,4.169375,-0.3125,1
151.939274788,100.0117,15372286728.0913,4.16875,0.3125,1
152.994207382,100.0117,15372286728.0913,4.168125,-0.625,1
153.873083591,100.0117,15372286728.0913,4.16875,0.625,1
154.927849770,100.0117,15372286728.0913,4.16875,-0.625,1
155.982737064,100.0117,15372286728.0913,4.169375,-0.9375,1
156.861617565,100.0117,15372286728.0913,4.16875,0.625,1
157.916450977,100.0117,15372286728.0913,4.168125,-1.25,1
158.971329689,100.0117,15372286728.0913,4.168125,-1.25,1
159.850194931,100.0117,15372286728.0913,4.1675,0.625,1
160.904977798,100.0117,15372286728.0913,4.168125,0.9375,1
161.959861755,100.0117,15372286728.0913,4.17,0.9375,1
162.838768959,100.0117,15372286728.0913,4.16875,-0.3125,1
163.893537998,100.0117,15372286728.0913,4.168125,0,1
164.948456764,100.0117,15372286728.0913,4.16875,-0.625,1
165.827319145,100.0117,15372286728.0913,4.168125,0.3125,1
166.882143497,100.0117,15372286728.0913,4.1675,0.3125,1
167.936982155,100.0117,15372286728.0913,4.16875,0.3125,1
168.991809368,100.0117,15372286728.0913,4.1675,0.625,1
169.870683193,100.0117,15372286728.0913,4.169375,-0.625,1
170.925531387,100.0117,15372286728.0913,4.16875,1.25,1
171.980376720,100.0117,15372286728.0913,4.16625,-0.9375,1
172.859285831,100.0117,15372286728.0913,4.1675,0,1
173.914105892,100.0117,15372286728.0913,4.16875,0.625,1
174.968965054,100.0117,15372286728.0913,4.16875,0,1
175.847826481,100.0117,15372286728.0913,4.168125,-0.3125,1
176.902654171,100.0117,15372286728.0913,4.168125,1.5625,1
177.957494736,100.0117,15372286728.0913,4.1675,0,1
178.836389542,100.0117,15372286728.0913,4.169375,-0.3125,1
179.891254902,100.0117,15372286728.0913,4.16875,1.25,1
180.946089268,100.0117,15372286728.0913,4.16875,-0.625,1
182.000763416,100.0117,15372286728.0913,4.168125,-0.625,1
182.879784107,100.0117,15372286728.0913,4.168125,0.625,1
183.934700012,100.0117,15372286728.0913,4.17,-1.875,1
184.989359379,100.0117,15372286728.0913,4.168125,0.3125,1
185.868357182,100.0117,15372286728.0913,4.1675,-0.3125,1
186.923222542,100.0117,15372286728.0913,4.16875,-0.3125,1
187.977880478,100.0117,15372286728.0913,4.1675,0.625,1
188.856921196,100.0117,15372286728.0913,4.168125,0,1
189.911759853,100.0117,15372286728.0913,4.17,0,1
190.966506958,100.0117,15372286728.0913,4.16875,-0.625,1
191.845482826,100.0117,15372286728.0913,4.16875,-0.625,1
192.900360107,100.0117,15372286728.0913,4.16875,0.9375,1
193.955034256,100.0117,15372286728.0913,4.168125,-1.5625,1
194.834068298,100.0117,15372286728.0913,4.168125,0,1
195.888922214,100.0117,15372286728.0913,4.169375,0.3125,1
196.943613529,100.0117,15372286728.0913,4.16875,1.25,1
197.998402119,100.0117,15372286728.0913,4.170625,1.25,1
198.877532005,100.0117,15372286728.0913,4.16875,-0.625,1
199.932184219,100.0117,15372286728.0913,4.16875,-0.3125,1
200.986953259,100.0117,15372286728.0913,4.168125,0.3125,1
201.866044521,100.0117,15372286728.0913,4.168125,-0.625,1
202.920761108,100.0117,15372286728.0913,4.1675,0.625,1
203.975545406,100.0117,15372286728.0913,4.168125,0.625,1
204.854620457,100.0117,15372286728.0913,4.1675,-1.25,1
205.909338951,100.0117,15372286728.0913,4.1675,0.3125,1
206.964076996,100.0117,15372286728.0913,4.168125,0,1
207.843198299,100.0117,15372286728.0913,4.17,0.625,1
208.897892475,100.0117,15372286728.0913,4.16875,0.625,1
209.952681541,100.0117,15372286728.0913,4.16875,0.625,1
210.831806660,100.0117,15372286728.0913,4.16875,1.875,1
211.886436939,100.0117,15372286728.0913,4.166875,-0.9375,1
212.941261291,100.0117,15372286728.0913,4.1675,-0.3125,1
213.996143341,100.0117,15372286728.0913,4.16875,0.3125,1
214.874998093,100.0117,15372286728.0913,4.168125,-0.3125,1
215.929816723,100.0117,15372286728.0913,4.166875,-0.3125,1
216.984682083,100.0117,15372286728.0913,4.16875,-0.3125,1
217.863580704,100.0117,15372286728.0913,4.166875,0.9375,1
218.918346405,100.0117,15372286728.0913,4.168125,-1.5625,1
219.973263264,100.0117,15372286728.0913,4.1675,0,1
220.852186680,100.0117,15372286728.0913,4.16875,1.25,1
221.906949997,100.0117,15372286728.0913,4.16625,-0.3125,1
222.961824894,100.0117,15372286728.0913,4.16875,0,1
223.840696335,100.0117,15372286728.0913,4.168125,0,1
224.895488262,100.0117,15372286728.0913,4.168125,-0.3125,1
225.950412273,100.0117,15372286728.0913,4.16875,-1.25,1
226.829270363,100.0117,15372286728.0913,4.168125,-0.3125,1
227.884068012,100.0117,15372286728.0913,4.168125,0.9375,1
228.938966751,100.0117,15372286728.0913,4.16875,0.625,1
229.993684769,100.0117,15372286728.0913,4.168125,0.3125,1
230.872632027,100.0117,15372286728.0913,4.168125,0.625,1
231.927564144,100.0117,15372286728.0913,4.1675,-0.3125,1
