Time (s),W,X,Y,Z
61.998838902,0.130683,0.02916726,0.01462911,-0.989184
62.997573376,0.05764009,0.02875328,0.0213488,-0.9960034
63.998781681,-0.4018092,0.02619707,0.03209472,-0.9129406
64.997517586,-0.5948933,0.02046748,0.0332033,-0.8007547
65.998726845,-0.6007234,0.01632316,0.03143504,-0.7965579
66.999936581,-0.601021,0.01344468,0.03064202,-0.7964182
67.998675823,-0.6012539,0.01163537,0.03026818,-0.7962852
68.999886990,-0.6012713,0.01064145,0.03001785,-0.7962953
69.998627186,-0.7218766,0.003462797,0.03740614,-0.6885569
70.999840260,-0.9500027,-0.00408236,0.04004131,-0.3041425
71.998582363,-0.987008,-0.009134902,0.03621494,-0.1450794
72.999797344,-0.9867496,-0.01098507,0.03257909,-0.1475493
73.998540878,-0.9867709,-0.01249634,0.03022291,-0.1477879
74.999756813,-0.9868168,-0.01337735,0.02891021,-0.1476674
75.998501778,-0.9868454,-0.0139278,0.02804846,-0.1475911
76.999719620,-0.9868663,-0.01424225,0.02752649,-0.1475196
77.998466492,-0.9868812,-0.01448595,0.02726171,-0.1474458
78.999685764,-0.9868932,-0.01450686,0.02697883,-0.1474148
79.998433590,-0.986901,-0.01469881,0.02683532,-0.1473703
80.999654770,-0.9868619,-0.01458193,0.02756831,-0.1475079
81.998404503,-0.9852813,-0.01588503,0.04088818,-0.1546742
82.999627113,-0.9863132,-0.01499097,0.0384145,-0.1487069
83.998377800,-0.9861301,-0.0161534,0.03674328,-0.1502137
84.999602318,-0.9867823,-0.01593481,0.03603446,-0.1460693
85.998354912,-0.9867224,-0.01617889,0.03570595,-0.1465259
86.999580383,-0.9866862,-0.01621229,0.03536093,-0.1468488
87.998334408,-0.9866474,-0.01614695,0.0351997,-0.1471557
88.999560833,-0.9866152,-0.01601216,0.03514788,-0.1473983
89.998316765,-0.9865734,-0.01602845,0.0350197,-0.1477075
90.999544621,-0.9865441,-0.01606921,0.03499541,-0.1479039
91.998301983,-0.9865299,-0.01599186,0.03505866,-0.1479918
