Time (s),X (g),Y (g),Z (g)
44.999176979,-0.01981223,-0.004291739,-0.005908397
46.000313759,-0.01072048,-0.01625763,0.002002495
46.998978138,-0.009180496,-0.007409027,0.0006767717
48.000115395,-0.002451012,-0.004492958,-0.003039184
48.998780251,-0.008637791,-0.004621256,0.0001918138
49.999916553,0.01017188,-0.01227985,-0.01521477
50.998581886,0.0106437,-0.0326497,-0.0008169945
51.999718666,0.01770183,-0.01588126,0.01045382
52.998383522,0.008932254,-0.007669839,-0.008290251
53.999520302,0.007408295,-0.007586144,-0.001692416
55.000657558,0.003476257,-0.006412,-0.003557921
55.999321938,0.00315458,-0.001741786,0.004536226
57.000459194,0.00753315,-0.02927168,0.05228125
57.999124050,0.02404834,0.009944411,-0.007595884
59.000261307,0.01961083,0.00843663,0.006224634
59.998926640,0.01362849,0.006679291,0.000617182
61.000062943,0.007588034,0.005713864,0.001633767
61.998728275,0.003587046,-0.00237923,-0.0001674783
62.999865532,-0.03861245,0.01534156,0.02598417
63.998530865,0.01196318,0.02651964,-0.006053392
64.999668121,-0.006621065,0.02882051,-0.004857257
65.998333931,-0.01356429,0.009146266,-0.001736029
66.999471188,-0.008972581,0.01062384,0.009629715
67.998136520,-0.002172426,0.004444847,-0.006374218
68.999274254,-0.005138253,0.003521634,-0.004985169
70.000411510,0.0001822968,0.05419892,0.04481065
70.999077797,-0.026473,-0.01089106,-0.001063009
72.000214577,-0.01615568,-0.01399709,0.0009829141
72.998880863,-0.007838239,-0.00450039,-0.002106903
74.000018597,-0.009397565,-0.007186512,-0.005997793
74.998684406,-0.004697756,-0.001526899,-0.003064591
75.999822617,0.03745841,-0.01600509,0.002689213
76.998488426,0.01126302,-0.03736205,-0.001954768
77.999626160,-0.00420009,-0.03644579,0.0041297
78.998292446,0.008032841,-0.01271439,-0.01025953
79.999430180,0.003608711,-0.007841294,-0.0006941274
80.998096943,0.003721895,0.001671608,-0.002508831
81.999234676,0.0006160334,-0.0003308399,-0.003488077
82.997901440,-0.02839211,-0.00864126,-0.002927693
83.999039650,0.03139873,0.001414038,-0.007758429
85.000178337,0.01144792,0.01399926,-0.0002677563
85.998844147,0.006714336,0.006967212,-0.0006609965
86.999982834,0.001280996,0.003279398,-0.004874195
87.998650074,0.002753297,0.005648308,-0.002586389
88.999788761,-0.01122601,0.02371288,-0.02248507
89.998455524,0.03030564,0.04684112,0.02431273
90.999593735,-0.01997078,0.02851617,-0.01933936
91.998260975,-0.01039237,0.01691241,-0.005635181
92.999399662,-0.003889326,0.01033139,0.0006846398
93.998066902,-0.003041924,0.003616444,0.004542958
94.999205589,-0.005786947,0.001944604,-0.007812972
95.997872829,-0.000501529,-0.02256789,-0.03329601
96.999011993,-0.02699034,-0.006650617,-0.003396426
98.000151157,-0.01942581,-0.01289907,0.003335164
98.998818398,-0.01123251,-0.009100082,0.001119436
99.999957561,-0.01356447,-0.003978878,-0.00270123
100.998625755,-0.004039908,-0.002978128,0.001204373
101.999764919,-0.0008804403,0.001603166,0.0007762823
102.998433113,-0.04958929,-0.01298882,0.03514684
103.999572277,0.008993609,-0.03400694,0.01623334
104.998239994,0.01275468,-0.01835662,-0.005683389
105.999380112,0.002890912,-0.0117391,-0.001678362
106.998047829,0.003428146,-0.002671614,-0.002536471
107.999187946,0.004013452,-0.006017537,-0.00356767
108.997855663,0.04548049,0.002863162,-0.009295307
109.998995781,0.03791971,-0.01503271,0.0009897513
110.997664452,0.02616597,0.008624604,-0.006265782
111.998804092,0.01954873,0.008820227,0.002383702
112.999944210,0.00681978,0.005276632,-0.0011628
113.998612404,0.001730964,0.003499188,-0.0001681752
114.999752998,0.001759012,-0.002181457,-0.007274703
115.998421669,4.200811E-07,-0.02518836,-0.02101256
116.999561787,0.008354364,0.03075188,0.007989868
117.998230457,-0.00612299,0.01869668,-0.005588301
118.999371052,-0.006809206,0.009156886,0.0002289072
119.998040199,-0.009409231,0.004675758,0.001655353
120.999180794,0.0007232992,0.006143248,-0.009704883
121.997849464,-0.05295779,-0.06093056,-0.04254243
122.998990059,-0.03871794,0.01824363,-0.01521059
123.997659206,-0.04075232,0.01017794,-0.006479673
124.998799801,-0.01059467,-0.008926568,-0.005005091
125.997468948,-0.005072656,-0.002098114,-0.0001693387
126.998609543,-0.004636241,-0.002897982,-0.0002148623
127.999750614,-0.001036548,-0.002692583,0.00407271
128.998420238,-0.002709957,0.007686143,-0.0186515
129.999561310,-0.001816537,-0.02532634,0.002913062
130.998230457,0.008734804,-0.01756776,-0.0003591407
131.999372005,0.00660669,-0.01271078,-0.003154313
132.998041153,0.003658344,-0.006706605,0.002150886
133.999182224,-0.0003061239,-0.006595891,-0.003063959
134.997851372,0.0007349467,-0.003314757,0.002167348
135.998993397,0.003687803,0.003602263,0.001257864
136.997662544,-0.001189898,-0.00161643,-0.002565799
137.998804092,0.001601255,-0.001108374,-0.001633244
138.997473717,-0.001060524,-0.004586024,0.00261715
139.998615742,0.001191342,-0.003610853,-0.005923894
140.997284889,-0.004911745,0.0008225128,-0.0006369254
141.998426914,-0.001903415,-1.513025E-05,0.00360954
142.999568939,-0.001854105,-0.003821636,0.0002565563
143.998239040,0.001140417,-0.003964699,0.004033204
144.999380589,0.003626322,0.001501619,-0.004943641
145.998050690,-0.001763579,-0.001001385,-0.003514087
146.999192715,-0.0001337393,0.002301062,-0.006340446
147.997862339,0.001198444,-0.0009803446,-0.007798208
148.999004364,0.004726164,0.000124757,-0.001169394
