Time (s),W,X,Y,Z
102.001192093,0.7568699,0.04418515,-0.01497047,-0.6493066
103.000036716,0.3171739,0.05334233,-0.0004470181,-0.9450836
103.998881817,0.1402934,0.04974798,0.006198527,-0.9871333
105.000198364,0.1461098,0.04642981,0.008868444,-0.9864305
105.999042988,0.146754,0.04450705,0.01084336,-0.9864038
107.000360489,0.1468879,0.04334796,0.01191809,-0.9864231
107.999205112,0.1470921,0.0426608,0.01271911,-0.9864126
109.000521660,-0.1452044,0.04228941,0.02924834,-0.9863567
109.999366283,-0.5086329,0.0350838,0.03690662,-0.8575123
111.000682831,-0.5778421,0.03007155,0.03757738,-0.8126561
111.999526501,-0.5761625,0.02616903,0.03775673,-0.8139743
113.000843048,-0.5757546,0.02413779,0.03794716,-0.8143168
113.999687195,-0.5754892,0.02273041,0.03803837,-0.8145405
115.001003742,-0.5832656,0.02013482,0.03989505,-0.8089697
115.999847412,-0.9100675,0.005086061,0.0528044,-0.4069282
117.001163483,-0.9794364,-0.002854489,0.04959797,-0.186719
118.000007629,-0.9807795,-0.006407929,0.04594686,-0.1804085
118.998851299,-0.9807601,-0.008530562,0.04389717,-0.1809352
120.000167370,-0.9807537,-0.009808609,0.04261594,-0.181212
120.999010563,-0.9807171,-0.01060162,0.04196475,-0.1815165
122.000326633,-0.9969551,-0.02353597,0.04156909,-0.02064892
122.999169827,-0.8975552,-0.0344021,0.03739037,0.4340977
124.000485420,-0.8310289,-0.03688616,0.03119511,0.5510761
124.999329090,-0.8325707,-0.03694687,0.02709133,0.5489579
126.000644684,-0.83315,-0.03712422,0.02469956,0.5481793
126.999487877,-0.8334194,-0.03716676,0.02310603,0.5478362
128.000803471,-0.8335974,-0.03732171,0.02216613,0.5475938
128.999646664,-0.530207,-0.05277584,0.006005875,0.8442079
130.000962257,-0.2603003,-0.05081347,-0.001893468,0.9624375
130.999805927,-0.2208325,-0.04729773,-0.004385226,0.9724219
131.998649120,-0.2206286,-0.04517803,-0.006969324,0.972554
132.999964237,-0.2209217,-0.04381904,-0.008496433,0.9725375
133.998807430,-0.2213078,-0.04300296,-0.009245855,0.9724792
135.000122547,-0.2216437,-0.04261637,-0.009892602,0.9724134
135.998965740,-0.221866,-0.0422876,-0.01019471,0.972374
137.000281334,-0.2220174,-0.04191504,-0.01053036,0.9723518
137.999123573,-0.227294,-0.04574681,-0.01234811,0.9709376
139.000439167,-0.2247131,-0.05241107,-0.01164864,0.9712102
139.999282360,-0.2248088,-0.05163775,-0.01126513,0.9712339
141.000597477,-0.2236256,-0.05200453,-0.01198914,0.9714788
141.999440193,-0.2241498,-0.05127187,-0.01193492,0.9713977
