Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
147.999050140,0.6324174,0.7674576,0.006890926,-0.7674776,0.6323352,0.01100807,0.004081374,-0.01232902,0.993171
149.000219822,0.2948217,0.9509532,0.005920218,-0.9508556,0.2946826,0.01742878,0.01485952,-0.01086306,0.9930853
149.998916149,-0.2066673,0.9756641,0.004145811,-0.9754531,-0.2067096,0.02028932,0.0207084,8.094404E-05,0.9930401
151.000085354,-0.3227094,0.9440576,0.006748985,-0.9439254,-0.322778,0.01585217,0.01717896,-0.001312782,0.9931062
151.998782635,-0.3226644,0.9440483,0.009603677,-0.9440084,-0.3227569,0.01041819,0.0129462,-0.005758925,0.9931549
152.999951839,-0.3232442,0.9438338,0.01125425,-0.9438419,-0.3233343,0.007324268,0.0105494,-0.008307423,0.9931651
153.998649120,-0.3301595,0.9414176,0.01448867,-0.9414817,-0.3302582,0.004965229,0.00944234,-0.01205891,0.9931377
154.999818325,-0.5845208,0.8095207,0.01446817,-0.8095183,-0.5846547,0.007587948,0.01460193,-0.007327231,0.9931213
155.998515606,-0.6029648,0.7959647,0.01398922,-0.7959948,-0.6030698,0.004685349,0.01215968,-0.008354219,0.9931459
156.999685764,-0.6032118,0.7957801,0.01390717,-0.7958369,-0.6032935,0.002224243,0.01014744,-0.00976659,0.9931558
157.998383045,-0.6034762,0.7955844,0.01369464,-0.7956526,-0.6035416,0.000802293,0.008887362,-0.01044996,0.9931609
158.999552727,-0.603697,0.7954176,0.01370309,-0.7954937,-0.6037526,-0.000102811,0.008172848,-0.01099954,0.9931608
160.000722885,-0.3521807,0.9335449,0.009657762,-0.9335945,-0.3521533,-0.004444635,-0.0007834658,-0.01060252,0.9931986
160.999420643,-0.1318217,0.9882262,0.01329249,-0.9883068,-0.1317525,-0.005927987,-0.004165747,-0.01394553,0.9931493
162.000590324,-0.1375749,0.9874614,0.01327605,-0.9875506,-0.1375664,-0.001527321,0.0002743215,-0.0133608,0.9931657
162.999288559,-0.1378579,0.9874225,0.01331952,-0.9875084,-0.1378829,0.0009865318,0.002775101,-0.01306452,0.993166
164.000458241,-0.1380039,0.9874021,0.01335182,-0.9874829,-0.1380492,0.002533078,0.004313895,-0.01288712,0.9931628
164.999156952,-0.537353,0.8413473,0.01631366,-0.8413573,-0.5375212,0.008348322,0.01579102,-0.009299136,0.9930871
166.000326633,-0.7156029,0.6969725,0.01495476,-0.6969349,-0.7157463,0.00847114,0.01661356,-0.00440394,0.9931074
166.999025345,-0.7123573,0.7002875,0.01430363,-0.7003174,-0.7124625,0.003665091,0.01275219,-0.00744369,0.9931463
168.000195980,-0.7127996,0.6998498,0.01378336,-0.699906,-0.7128773,0.001053161,0.010552,-0.008930029,0.9931598
168.998894691,-0.1806948,0.9807055,0.00634052,-0.9806942,-0.1806335,-0.009173412,-0.007899125,-0.007871309,0.993193
170.000065327,0.5133345,0.8520955,0.0146471,-0.8519794,0.5135196,-0.01486699,-0.02030754,-0.004813388,0.9930372
170.998763561,0.6717838,0.7329234,0.01594025,-0.732948,0.6719238,-0.005391838,-0.01476599,-0.00807026,0.9931133
171.999934196,0.6714515,0.7333111,0.01160434,-0.7333753,0.6714786,0.002019996,-0.0063714,-0.009906886,0.9931859
172.998632908,0.6710917,0.7336763,0.009177724,-0.7337321,0.6710634,0.006363515,-0.001526171,-0.01106326,0.9931929
173.999804020,0.6708199,0.7339428,0.00771549,-0.7339819,0.6707605,0.009067366,0.001458582,-0.01181602,0.9931843
174.998502731,0.6703339,0.7343994,0.006614293,-0.7344213,0.6702578,0.01068401,0.003402218,-0.01209636,0.9931759
175.999673843,0.6699885,0.7347201,0.006183234,-0.7347335,0.6699037,0.01152954,0.004322539,-0.01234821,0.9931695
176.998372555,0.6678069,0.736705,0.007188654,-0.7367236,0.667695,0.01320777,0.004922759,-0.01420874,0.9931424
177.999543667,-0.1148544,0.9903626,0.004517868,-0.9901212,-0.1149274,0.02195921,0.02232687,-0.002032031,0.9930032
178.998243332,-0.6143645,0.7873434,0.006769425,-0.7870733,-0.614346,0.02222132,0.02170495,0.008276938,0.9929849
