Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
170.000065327,0.8960355,0.9401492,27.45789,0.01280386,-0.01452902,0.9828358,3.763534,-10.17357,-13.39922,1007.214
170.998763561,0.1540932,-0.1853381,-0.9590228,0.004972282,-0.0127989,0.9977137,-0.2544193,-10.57215,-13.0002,1007.211
171.999934196,0.4014073,-0.06686578,0.07764571,0.006336438,-0.00742114,0.9916065,-0.2816582,-9.525666,-13.3881,1007.202
172.998632908,-0.03139238,0.05160657,-0.1052958,0.00600401,-0.01663981,0.9952439,-0.2649155,-10.20248,-13.38256,1007.212
173.999804020,0.03043614,-0.007629608,-0.1052958,0.005851879,-0.008864078,0.9887148,0.4892941,-10.56682,-13.00327,1007.225
174.998502731,-0.03139238,-0.2445743,-0.1662763,0.006851433,-0.01029185,0.9872486,0.4787979,-10.19714,-13.38563,1007.232
175.999673843,-0.2168095,-0.007854056,-0.105096,0.006892914,-0.01176394,0.9910393,0.4879303,-10.56632,-13.38261,1007.234
176.998372555,2.878022,1.41267,-5.466277,0.02989461,-0.03748162,0.981812,0.1174374,-10.56948,-13.00174,1007.235
177.999543667,-0.02791847,-1.075249,-53.51891,-0.01036507,-0.008673602,0.9959641,11.78189,-6.115367,-13.90812,1007.224
178.998243332,-0.7080322,0.109474,-17.47943,0.01505665,0.003334533,0.9960754,16.76616,0.4429989,-13.54028,1007.229
179.999414444,0.7140238,-0.06823448,2.095305,0.006449835,-0.01467897,0.9919382,17.44731,3.032039,-13.1852,1007.225
180.998113632,0.09573858,0.05023786,-0.2219536,0.009356963,-0.01220391,0.9900628,17.05583,3.768213,-13.56905,1007.229
181.999284744,-0.1515755,0.05023786,-0.0999926,0.006414915,-0.01131164,0.9953485,17.07546,3.02937,-13.18366,1007.225
182.997984886,-0.02791847,0.05023786,0.1439294,0.009832216,-0.01170202,0.9881604,17.43977,3.400627,-12.74567,1007.225
183.999155998,0.09573858,-0.008998312,0.1439294,0.006877948,-0.0103208,0.9925008,16.70224,3.027202,-13.56146,1007.219
185.000328064,2.443098,0.04966215,14.95749,0.007539053,0.01192544,0.9962855,16.32125,3.393704,-13.56295,1007.224
185.999027252,0.6500707,1.47133,53.00932,-0.005081175,-0.005116416,0.9802498,11.79397,-6.485621,-13.08321,1007.228
187.000198841,0.4027565,0.4643154,15.07945,0.01155293,-0.02668883,0.9907168,1.216265,-9.884664,-13.0119,1007.228
187.998898983,-0.2155287,-0.1872826,-0.2266543,0.008389415,-0.0127135,0.9919677,0.108305,-10.20031,-13.00476,1007.225
189.000071049,-0.2155287,-0.1280464,-0.0437128,0.004438506,-0.01133449,0.9939255,0.4620552,-9.520329,-13.39118,1007.218
189.998770714,-0.3391857,0.1088983,0.0172677,0.007858722,-0.01315486,0.9828884,0.1252041,-10.93816,-13.37804,1007.225
190.999942780,-0.7719854,-1.431242,-45.77909,-0.01248344,-0.03191553,0.9931218,1.233007,-10.56148,-13.00635,1007.225
191.998642445,-0.09187166,-0.9573528,-46.93772,-0.006038242,-0.008015452,0.9768539,13.89937,-3.946881,-13.49218,1007.223
192.999815464,-0.2155287,-0.4834634,-13.33746,-0.002928866,-0.01194403,0.9958608,17.47176,1.925606,-13.99801,1007.223
193.998515129,0.2790995,-0.009574024,-0.1046933,0.007385208,-0.01175625,0.991037,17.07705,3.028788,-12.74111,1007.222
194.999687672,0.09361391,-0.1280464,-0.1046933,0.01045461,-0.0184948,0.993274,17.07251,3.030453,-14.00555,1007.216
195.998388290,-0.1537002,0.7604962,44.89891,0.002573393,0.009992791,0.9819461,17.08323,2.660698,-13.55997,1007.23
196.999560356,0.340928,0.8197324,47.88696,-0.005261638,-0.02163502,0.9918584,8.845149,-7.613985,-13.44116,1007.236
197.998260975,1.206527,0.1681345,14.34768,0.004840104,-0.006947367,0.9892359,0.8520184,-10.19497,-13.00784,1007.226
198.999433517,0.03178538,0.1088983,0.0782482,0.009374508,-0.01412548,0.9876366,0.1098938,-10.2009,-12.56221,1007.225
199.998134136,0.09361391,-0.06881019,0.0172677,0.008420249,-0.01132036,1.002501,0.1252041,-10.93816,-13.37804,1007.227
200.999306679,0.1554424,-0.009574024,-0.2266543,0.0009680069,-0.01041043,0.9920514,0.108305,-10.20031,-13.00476,1007.232
