Time (s),W,X,Y,Z
91.999226570,0.2968121,-0.04718819,-0.03708195,0.9512772
93.000532150,0.8387998,-0.02258933,-0.04745276,0.5387769
93.999366283,0.9326761,-0.009715147,-0.04882622,0.3525116
94.998200417,0.930905,-0.005250622,-0.04829105,0.3573289
95.999505997,0.9307432,-0.001959874,-0.04792887,0.3578319
96.998340130,0.9306908,-0.000265718,-0.04801467,0.3579621
97.999645710,0.9306769,0.0009281045,-0.04800476,0.3579988
98.998479843,0.9946872,0.02209799,-0.05147408,0.06393076
99.999785900,0.6927346,0.04625661,-0.03049734,-0.7167125
100.998619080,0.4199812,0.04931775,-0.01304849,-0.904235
101.999925137,0.3848037,0.0487383,-0.007449854,-0.9198493
102.998758316,0.3829073,0.04878148,-0.003875466,-0.9206601
104.000063896,0.3833524,0.0487982,-0.001418939,-0.920481
104.998897552,0.383367,0.04863929,-3.965745E-05,-0.9204845
106.000202656,0.2428516,0.05223267,0.01482507,-0.9668003
106.999035835,-0.5732865,0.03723793,0.04322824,-0.8153005
108.000340939,-0.8717108,0.01820986,0.0470938,-0.4839406
108.999174595,-0.9207701,0.009245043,0.04782485,-0.3826713
110.000479698,-0.9196768,0.005040168,0.04782007,-0.3853702
110.999312878,-0.919461,0.00237848,0.04765718,-0.3859304
111.998145580,-0.9193628,0.0007857648,0.04761786,-0.3861759
112.999450684,-0.9206897,-0.001513854,0.04781553,-0.3829745
113.998283386,-0.9649945,-0.03483785,0.04727688,0.2489266
114.999588013,-0.57725,-0.04686278,0.02411936,0.8127928
115.998420238,-0.4026176,-0.04876664,0.01111782,0.9121541
116.999725819,-0.4034494,-0.048391,0.00658131,0.9118505
117.998558521,-0.4039744,-0.04831355,0.003413895,0.9116395
118.999862671,-0.4038402,-0.04787546,0.001327903,0.9117274
119.998695374,-0.4038719,-0.0483524,0.0002211699,0.9116891
121.000000000,-0.1178559,-0.05291148,-0.01965426,0.9897231
121.998831749,0.6776087,-0.0331837,-0.04372637,0.7310684
123.000136375,0.8826119,-0.01570952,-0.0473373,0.4638279
123.998968601,0.9054911,-0.009749946,-0.04707962,0.4176147
125.000273228,0.9055137,-0.005869784,-0.0473111,0.4176123
125.999104977,0.9054692,-0.003329832,-0.04706953,0.417764
126.997936726,0.9053487,-0.001914833,-0.04734093,0.418003
127.999240875,0.9210308,0.005615545,-0.04980378,0.3818612
128.998072624,0.9202625,0.03718287,-0.04312449,-0.3827561
129.999376774,0.5638719,0.04553315,-0.02241081,-0.8222535
130.998208046,0.4305782,0.04758007,-0.01182138,-0.8993479
131.999511719,0.433174,0.04754624,-0.007128235,-0.8981518
132.998342991,0.4344126,0.04765759,-0.004321596,-0.8975653
133.999647141,0.4342854,0.04785095,-0.002459983,-0.8976236
134.998478413,0.4343691,0.04779153,-0.001377724,-0.8975886
135.999782085,-0.02242609,0.05291992,0.02643411,-0.9963059
136.998613358,-0.7345665,0.03005087,0.04354084,-0.6739739
137.999916553,-0.8834814,0.01524074,0.04665266,-0.4622548
138.998747826,-0.8908699,0.01002426,0.04670618,-0.4479919
140.000051022,-0.890835,0.006638709,0.04671364,-0.4481234
140.998881817,-0.8908408,0.004574655,0.0468614,-0.4481221
141.997713089,-0.8908293,0.003263833,0.0468901,-0.4481534
142.999015331,-0.9472281,-0.01109002,0.05124796,-0.3108653
143.997846127,-0.8539219,-0.04053814,0.03858713,0.5141134
144.999149323,-0.5496531,-0.04578613,0.02067027,0.8318568
145.997980118,-0.4517909,-0.04739284,0.01210056,0.888887
146.999282360,-0.453871,-0.0475308,0.00755083,0.8878697
147.998113155,-0.4546427,-0.04763788,0.004880548,0.8874878
148.999416351,-0.4546112,-0.04770128,0.003318995,0.8875077
149.998246193,-0.4546989,-0.04765182,0.00235438,0.8874686
150.999548912,-0.4548067,-0.04755998,0.001738146,0.8874197
151.998379230,-0.4564939,-0.04948357,0.001848352,0.8864474
152.999681950,-0.4582653,-0.0516733,0.003486478,0.8854029
153.998511791,-0.4532866,-0.05537315,0.004900945,0.8877324
154.999814510,-0.4683322,-0.05137192,0.002714132,0.8801398
155.998644352,-0.4678092,-0.05186557,0.001586324,0.8803918
156.999947071,-0.4679893,-0.05103825,0.001332677,0.8803448
157.998776913,-0.4680619,-0.05061647,0.001025863,0.880331
158.997606754,-0.4681825,-0.0502327,0.001063266,0.8802889
159.998908997,-0.4682372,-0.05003498,0.001043691,0.880271
160.997738838,-0.4683006,-0.04991001,0.001072837,0.8802443
