Time (s),X (g),Y (g),Z (g)
63.000881672,0.02462996,-0.05508841,-0.02493327
63.999717236,-0.003501559,-0.01575356,0.001517179
65.001024723,-0.01028149,-0.02497544,-0.002428501
65.999859810,-0.005406954,-0.01199742,0.0005960853
67.001167297,-0.0006290121,-0.009731978,-0.002213055
68.000002384,0.001003201,-0.004521019,0.004006729
68.998836994,-0.01507616,-0.06951429,0.01813055
70.000144958,0.04220895,0.1001416,-0.0329437
70.998979568,-0.001338106,0.02758116,-0.006192312
72.000286579,0.003636767,0.02203416,-0.007999217
72.999121189,0.001607786,0.01005981,0.002332611
74.000428677,0.002238331,0.01055627,0.0007790729
74.999263287,0.004104523,0.00668073,-0.002281499
76.000570297,-0.002089561,0.002920355,0.0001421497
76.999404907,-0.0829967,-0.03416694,-0.01322514
78.000712395,-0.01848344,-0.03707311,-0.02294585
78.999547005,-0.003506241,-0.01184125,0.003861448
80.000853539,-0.005801451,-0.01636432,0.003458827
80.999688148,-0.003022725,-0.00866892,0.001136354
82.000994682,-0.004569588,-0.007008763,-0.002094827
82.999829292,0.001662934,-0.002800891,-0.00295022
83.998663902,0.04215314,-0.06605466,0.00752675
84.999970436,0.02408541,0.09667038,0.001132655
85.998804092,0.01559554,0.01742149,0.005041435
87.000110626,0.002723224,0.02131167,-0.005178396
87.998944759,0.006454459,0.01457601,-0.003679612
89.000251293,0.001053891,0.009111575,-0.00389852
89.999085903,0.0007670087,0.003644984,-0.002301164
91.000391960,0.01692413,0.0443094,-0.005099207
91.999226570,-0.07696274,-0.06675348,-0.0138907
93.000532150,-0.01115508,-0.03090708,0.008724286
93.999366283,0.01845718,0.003794291,-0.002712574
95.000672817,-0.001912587,-0.01845787,-0.003514702
95.999505997,0.001010912,-0.01433598,0.001125835
97.000812531,-0.0004833266,-0.007512102,-0.0007884641
97.999645710,-0.001972675,-0.001990024,-0.0008906573
98.998479843,0.07819489,-0.02778734,0.009604545
99.999785900,-0.02945793,0.06315561,-0.003997108
100.998619080,0.01098138,0.0190679,-0.0098223
101.999925137,0.01023548,0.01946256,-0.006247278
102.998758316,0.005988718,0.01228677,0.003352709
104.000063896,0.006948677,0.009179255,-0.002167525
104.998897552,-0.0003373834,0.002050829,-0.001461799
106.000202656,-0.02745016,0.06311314,-0.003893737
106.999035835,-0.01774574,-0.06699391,0.001261633
108.000340939,-0.005303927,-0.03551724,0.001764935
108.999174595,-0.004452217,-0.02388374,0.005291437
110.000479698,-0.00551312,-0.01449963,-0.000799399
110.999312878,-0.002361522,-0.008644986,0.003501808
112.000617981,-0.003441797,-0.005035703,-0.002458429
112.999450684,-0.01483941,-0.03058369,-0.01671706
114.000755310,0.07421513,0.06790341,-0.02582353
114.999588013,0.00292414,0.01609517,-0.01255606
115.998420238,0.01724768,0.01930068,0.001925981
116.999725819,0.006890429,0.01006412,-0.0007742038
117.998558521,0.008810988,0.008227408,-0.00588908
118.999862671,0.003130461,0.004664816,0.00184713
119.998695374,-0.001929517,0.0002901006,-0.0006242255
121.000000000,-0.07978071,0.04529006,-0.0003279671
121.998831749,0.009317595,-0.07245377,0.02189253
123.000136375,-0.009512631,-0.03151158,0.01287175
123.998968601,-0.009003125,-0.018766,-0.001432826
125.000273228,-0.01022291,-0.01469749,-0.008291882
125.999104977,-0.003637208,-0.00454249,-0.006795635
127.000408649,-0.008309829,-0.003407004,0.0002758752
127.999240875,-0.06710687,-0.08385754,-0.01981669
129.000544548,0.05604257,0.05975741,0.01503735
129.999376774,0.001711661,0.02226138,0.004572051
130.998208046,0.01468891,0.02529979,-0.001928026
131.999511719,0.00574385,0.01276564,-0.004616397
132.998342991,-0.0007141063,0.008680404,-0.007739654
133.999647141,0.004340325,0.008171913,-0.001665871
134.998478413,-0.00179635,-0.0004306641,0.0007468368
135.999782085,-0.0987477,-0.002804525,0.01119516
136.998613358,0.01442526,-0.03752159,-0.003179348
137.999916553,-0.004840271,-0.023329,-0.01063811
138.998747826,-0.01067787,-0.01779304,-0.004774085
140.000051022,-0.005954382,-0.003428198,0.002972751
140.998881817,-0.002515946,-0.00412949,0.0002364638
142.000185013,-0.001102803,0.0006406485,-0.009133296
142.999015331,0.01389799,-0.06741843,0.008126079
144.000318527,0.04456612,0.08090194,0.005230501
144.999149323,0.01041086,0.02597521,0.002086431
145.997980118,0.02369962,0.02368589,-0.006153327
146.999282360,0.005247191,0.009923033,-0.0006886568
147.998113155,0.002142097,0.005907478,-0.002151308
148.999416351,0.005105616,0.00360751,-0.0009008234
149.998246193,0.001494311,-0.0001020826,0.0004626863
150.999548912,-0.000388712,0.001432431,0.001617788
151.998379230,0.007030315,0.01488657,-0.003591008
152.999681950,-0.04705118,0.04395848,-0.05931665
153.998511791,0.06663989,-0.1656576,-0.4028641
154.999814510,-0.009565985,-0.008971364,-0.00287621
155.998644352,0.003522872,-0.004397322,-0.009315699
156.999947071,0.004040562,-0.01249862,-0.01750557
157.998776913,0.01211781,0.003077592,0.0005721375
159.000078678,0.004653858,-0.001210045,-0.005502995
159.998908997,-0.001395025,-0.006577239,-0.006125704
161.000210762,0.001392673,0.001379722,-0.004071299
