Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
207.999622345,-0.1687222,-0.05261799,-0.06413503,-0.003809028,-0.02110985,0.9885187,-12.70522,6.448105,-14.29185,1008.295
208.998225212,-0.1073952,0.005940305,0.05733626,-0.004842329,-0.01964524,0.9833005,-13.8284,6.747744,-14.28976,1008.301
209.999300003,0.01660427,-0.05394403,-0.003985666,-0.004355861,-0.01677758,0.990996,-13.08469,6.75308,-14.29284,1008.295
210.997903824,-0.10577,-0.1119638,-0.06534652,-0.002841481,-0.02060027,0.9866139,-13.08003,6.446518,-15.11221,1008.285
211.998979092,-0.167013,0.06598356,0.1770294,-0.001326199,-0.02014353,0.9956885,-12.72332,7.12542,-14.67673,1008.293
212.997582912,-0.10484,0.008399636,0.05506464,-0.002829429,-0.02061343,0.9890012,-13.83753,7.116915,-14.29279,1008.286
213.998659134,-0.04184026,0.06669197,-0.006491978,-0.003833635,-0.01965619,0.9880705,-12.70522,6.448105,-14.29185,1008.283
214.997262955,0.2052678,-0.1118541,0.1139884,-0.0008511129,-0.01916585,0.9952281,-13.08469,6.75308,-14.29284,1008.29
215.998338699,-0.165299,-0.05218045,-0.06885634,-0.002844059,-0.02012185,0.9875786,-12.71283,6.755749,-14.29438,1008.284
216.999415398,0.0828166,0.006904187,-0.06864212,-0.004842497,-0.01916946,0.9847426,-13.45654,6.750412,-14.2913,1008.283
217.998020172,0.02192483,-0.1117356,-0.06859505,0.004589066,-0.02148651,0.9927664,-13.82079,6.4401,-14.28724,1008.284
218.999096394,-0.03955473,-0.05218661,-0.008006915,-0.003868892,-0.01533727,0.994365,-13.44893,6.442768,-14.28878,1008.276
219.997701645,-0.1626272,0.1270149,-0.0692822,-0.002415946,-0.01576368,0.9881412,-13.8284,6.747744,-14.28976,1008.281
220.998778820,0.2704209,-0.05087304,-0.0698745,-0.0008506095,-0.0205932,0.9909018,-13.82976,6.748243,-14.6691,1008.287
221.997384548,-0.03754435,-0.1689813,0.1746569,0.0005699936,-0.01813068,0.9871235,-13.45495,6.749828,-13.84875,1008.294
222.998461723,-0.09918153,-0.050752,-0.0699521,-0.005660323,-0.02745214,0.992699,-13.44893,6.442768,-14.28878,1008.304
223.997067451,0.1496422,0.008515909,0.1141604,-0.002856782,-0.01820556,0.9909598,-13.06635,6.075683,-13.84474,1008.298
224.998145580,-0.03614432,-0.05149427,-0.009112768,-0.0004075314,-0.01767817,0.9900028,-13.81166,6.070929,-14.28422,1008.294
225.999223232,-0.03557217,0.008601887,-0.009165492,-0.00624191,-0.02022831,0.9971443,-13.4398,6.073597,-14.28576,1008.304
226.997829914,0.08781575,-0.05075325,-0.009930193,0.0005839532,-0.01671912,0.9943147,-13.07844,6.445936,-14.66965,1008.306
227.998907566,-0.03527975,0.1262766,0.0523175,-0.002885372,-0.01912554,0.9823459,-13.45495,6.749828,-13.84875,1008.316
228.997514248,-0.09689222,0.007456955,0.05224659,-0.007291412,-0.02064841,0.9828153,-13.08605,6.75358,-14.67217,1008.3
229.998592854,-0.09651488,0.007955233,-0.008621901,-0.00140434,-0.0172046,0.9890622,-13.07708,6.445436,-14.29032,1008.303
230.997200012,-0.0956969,0.008168788,-0.008272864,-0.005237534,-0.02166134,0.996633,-13.81166,6.070929,-14.28422,1008.302
231.998279572,-0.156688,0.1274545,0.1738678,-0.005775795,-0.02114324,0.9890056,-13.0831,6.752497,-13.85028,1008.286
232.999358177,0.02870076,-0.05086628,0.05085205,0.0001206906,-0.02389253,0.9779375,-13.44893,6.442768,-14.28878,1008.304
233.997965813,-0.4040452,0.0672694,0.1124017,0.0005667442,-0.01574912,0.9938567,-13.81166,6.070929,-14.28422,1008.304
234.999045372,0.1527064,-0.05112322,0.1123022,0.002557218,-0.02144884,0.9803616,-13.07844,6.445936,-14.66965,1008.298
235.997653008,-0.5274078,-0.05022809,0.1116373,-0.002987786,-0.01568452,0.972387,-13.45654,6.750412,-14.2913,1008.296
236.998733044,0.09085359,-0.3464229,0.1121933,0.001091213,-0.01815457,0.9928509,-13.06794,6.076265,-14.28729,1008.302
237.997341633,0.1525118,-0.05235733,0.04941164,-0.005785436,-0.02113272,0.9870957,-13.45495,6.749828,-13.84875,1008.311
238.998421669,-0.2194016,-0.1115997,0.1101644,-0.0003412748,-0.02107972,0.9927996,-13.06794,6.076265,-14.28729,1008.31
239.997030258,-0.0334013,-0.3493486,-0.1342081,-0.005269541,-0.01972399,0.9961944,-13.45029,6.443268,-14.66811,1008.307
240.998110771,-0.03288727,-0.05368067,0.04813309,-0.0003579804,-0.02153708,0.9880152,-13.81166,6.070929,-14.28422,1008.305
241.999191284,0.459828,0.1247914,0.1083825,0.001567138,-0.01955582,0.9851798,-13.08462,6.814026,-13.85079,1008.307
242.997799873,-0.09538789,-0.0543485,0.1110198,0.001635804,-0.02296,0.988454,-13.44893,6.442768,-14.28878,1008.297
243.998881340,0.4600604,-0.05521665,-0.07270017,0.0005942662,-0.01863278,0.9904562,-12.70363,6.447521,-13.8493,1008.291
244.997490406,-0.03487438,0.2420586,-0.01193732,-0.003248739,-0.02260321,0.9975591,-13.08469,6.75308,-14.29284,1008.29
245.998571396,0.02688417,0.123477,0.1092844,-0.005819519,-0.0201443,0.9832954,-13.82215,6.440599,-14.66658,1008.297
246.997181416,-0.09765126,0.06340267,-0.01385104,-0.005851861,-0.01725538,0.9857411,-13.07844,6.445936,-14.66965,1008.304
247.998262882,-0.09697913,-0.054425,-0.0124175,-0.004311635,-0.01920388,0.9923798,-13.45654,6.750412,-14.2913,1008.304
248.996872902,0.1500519,-0.2311284,0.04900941,-0.002288087,-0.0230373,0.9913376,-13.81166,6.070929,-14.28422,1008.307
249.997954845,-0.2204942,0.006554721,-0.07351352,2.607424E-05,-0.01522839,0.9857519,-13.82079,6.4401,-14.28724,1008.294
250.999036312,0.08980973,-0.05239523,-0.1331992,-0.0003755246,-0.01961552,0.9904414,-13.82079,6.4401,-14.28724,1008.298
251.997646332,-0.2811303,0.3611732,-0.01105316,0.005230809,-0.021642,1.022367,-13.4398,6.073597,-14.28576,1008.307
252.998729229,-0.2201423,-0.2893736,0.04821934,-0.00286261,-0.01534558,0.9986575,-12.71571,6.817778,-14.67421,1008.303
253.997338772,-0.09862164,-0.5238514,-0.1345673,0.0005786293,-0.0152865,0.9976862,-13.4398,6.073597,-14.28576,1008.303
254.998421669,0.08676736,-0.1082108,0.171809,-0.01265586,-0.02126404,0.9914258,-13.07708,6.445436,-14.29032,1008.3
255.997032166,-0.5959489,0.2509562,-0.9467558,-0.01318907,-0.01456864,1.003978,-13.4398,6.073597,-14.28576,1008.306
256.998114586,-0.1636498,-0.1018735,-0.2631909,-0.008673616,-0.02267726,0.9956751,-13.44893,6.442768,-14.28878,1008.312
257.996725082,-0.8396203,0.299285,0.8266425,-0.006872376,-0.01104871,0.9978089,-13.08621,6.81461,-14.29334,1008.313
258.997807980,-0.7150586,-0.1698955,-0.2336718,-0.003745181,-0.02450877,0.9908381,-13.44734,6.442184,-13.84623,1008.32
259.998890400,0.02542023,0.4223219,0.07597872,-0.01127708,-0.01637786,0.9867412,-13.08462,6.814026,-13.85079,1008.326
260.997501850,0.3354254,0.06243072,0.429869,0.002153271,-0.01917498,1.005241,-13.06931,6.076765,-14.66663,1008.322
261.998584747,-0.2217547,-0.1101287,1.639747,0.006866063,-0.01078342,0.9886712,-13.82215,6.440599,-14.66658,1008.314
262.997195721,-0.2208607,0.245708,2.940794,-0.004837509,-0.01965051,0.9842554,-13.44893,6.442768,-14.28878,1008.305
263.998278618,0.3974245,0.1272356,0.2576522,-0.003759309,-0.02544455,0.985089,-13.45807,6.811941,-14.29181,1008.318
264.996890068,0.08828188,-0.05047287,0.1356912,-0.007777817,-0.01685772,0.995787,-13.45029,6.443268,-14.66811,1008.306
265.997973442,0.1501104,0.008763298,-0.1692113,-0.0038634,-0.01724568,0.9895515,-13.44893,6.442768,-14.28878,1008.322
266.999056339,-0.1590322,0.1864718,2.026087,-0.004458778,-0.0119092,0.9853635,-13.46102,6.813023,-15.11369,1008.322
267.997668266,-0.1590322,0.008763298,0.1356912,-0.004837676,-0.01917472,0.9856976,-13.45029,6.443268,-14.66811,1008.315
268.998751640,0.2153566,-0.109083,0.8202176,-0.003849608,-0.01535833,0.9981848,-13.07708,6.445436,-14.29032,1008.324
269.997363567,0.5244992,-0.04984679,-3.570378,-0.002283601,-0.02209099,0.9951769,-13.45029,6.443268,-14.66811,1008.321
270.998447418,-0.5265857,-0.2867915,-0.09448981,0.00249203,-0.01424364,0.9895793,-13.08757,6.815109,-14.67268,1008.327
271.997059345,0.153528,0.06862555,0.08845168,-0.004879828,-0.01579949,0.9876754,-13.07549,6.444853,-13.84776,1008.328
272.998143196,0.02987096,0.06862555,-0.03350932,-0.005815704,-0.01729486,0.9929032,-12.71124,6.755165,-13.85182,1008.325
273.996755123,0.02987096,0.06862555,0.08845168,-0.002878309,-0.01865765,0.9852204,-13.44116,6.074097,-14.66509,1008.332
274.997838974,0.02987096,0.1278617,0.1494322,-0.005820189,-0.01824116,0.9890639,-13.45654,6.750412,-14.2913,1008.311
275.996451855,0.0260701,0.01154665,0.0830328,-0.003305185,-0.01968797,0.9952301,-13.07844,6.445936,-14.66965,1008.314
276.997536182,-0.09749773,-0.1652488,0.2017386,0.002164591,-0.02394336,0.9927295,-13.8192,6.439516,-13.84469,1008.313
277.998620510,0.02639043,0.1307331,0.01485438,-0.002893778,-0.01578716,0.9910084,-13.06017,5.707594,-14.6636,1008.322
278.997232914,0.08936042,0.01266301,0.1338456,9.233039E-05,-0.01862995,0.9885486,-13.06931,6.076765,-14.66663,1008.317
279.998317242,0.09002934,0.1298428,0.009160832,-0.003340671,-0.02155163,0.9822996,-13.44734,6.442184,-13.84623,1008.304
280.996930122,-0.09610253,0.07057734,-0.05437043,0.002093178,-0.01958497,0.9918621,-13.07708,6.445436,-14.29032,1008.3
281.998014450,0.5813676,0.0707831,0.3039421,-0.00434796,-0.01868862,0.9866598,-13.81166,6.070929,-14.28422,1008.301
282.996627331,0.5817046,0.0710329,-0.05273221,-0.001357871,-0.01915774,0.9923657,-13.06931,6.076765,-14.66663,1008.292
283.997711658,0.0265748,0.1890192,-0.05595141,-0.0003703684,-0.02057235,0.988512,-13.06931,6.076765,-14.66663,1008.289
284.998796463,0.08799291,-0.1077224,-0.1192483,-0.00529572,-0.02064661,0.9880581,-13.07708,6.445436,-14.29032,1008.296
285.997408867,-0.2832695,-0.1677433,0.1839884,-0.003815023,-0.0177741,0.9976587,-13.82992,6.809273,-14.29027,1008.3
286.998494148,0.02515612,-0.0504896,-0.001011528,-0.005325652,-0.01776032,0.9909812,-13.08621,6.81461,-14.29334,1008.302
287.997107029,0.2727885,-0.1103452,-0.1244708,-0.004804265,-0.01826,0.9952663,-13.07708,6.445436,-14.29032,1008.291
288.998191833,-0.09811248,-0.05186972,0.1184646,-0.00287332,-0.0191387,0.9847332,-13.81166,6.070929,-14.28422,1008.292
289.996805191,0.1484019,0.007905428,-0.06665786,-0.006319883,-0.01776517,0.989076,-13.8192,6.439516,-13.84469,1008.296
290.997889996,-0.09776546,0.1248768,-0.06768747,-0.004320606,-0.02109649,0.9847013,-13.82079,6.4401,-14.28724,1008.303
291.996503353,0.02875309,0.1826111,0.1138224,-0.005729996,-0.02119325,0.9980775,-13.08757,6.815109,-14.67268,1008.295
292.997588158,-0.09565026,-0.2901807,-0.1928632,0.003082755,-0.02005064,0.9913701,-13.45029,6.443268,-14.66811,1008.299
293.998673439,-0.5909754,0.3027736,0.05103737,-0.005352838,-0.01582823,0.9914975,-13.82215,6.440599,-14.66658,1008.29
294.997287750,0.02912153,-0.05255468,-0.01142436,-0.0003510849,-0.02059341,0.9923319,-13.07844,6.445936,-14.66965,1008.294
295.998372555,-0.09457155,0.008121068,0.1100543,-0.0003660508,-0.01915026,0.9937934,-12.71571,6.817778,-14.67421,1008.291
296.996986866,-0.03264746,-0.05195776,0.04900948,-0.008323478,-0.01585594,0.9881694,-13.08621,6.81461,-14.29334,1008.292
297.998072147,0.1519511,-0.1694175,-0.07352331,-0.001337916,-0.02108194,0.9904169,-13.06794,6.076265,-14.28729,1008.299
298.996685982,0.4007746,0.3631792,-0.1353703,-0.002172888,-0.02173627,1.018582,-13.4398,6.073597,-14.28576,1008.296
299.997771740,-0.2183863,0.06734665,0.1072921,-0.005774055,-0.01924273,0.9952516,-13.8192,6.439516,-13.84469,1008.295
300.996385574,0.09174309,0.06775918,0.04602237,-0.003307092,-0.0211127,0.9904264,-13.44734,6.442184,-13.84623,1008.288
301.997471809,0.2771485,-0.0504043,0.04516533,0.0001322394,-0.02247833,0.9846511,-13.82215,6.440599,-14.66658,1008.29
302.998557568,-0.1545936,0.006699114,-0.02939904,0.0001907614,-0.02444463,0.9903418,-13.07844,6.445936,-14.66965,1008.293
303.997171402,-0.278262,0.007201781,0.09808855,-0.002760091,-0.02592075,0.9865069,-13.45648,6.811357,-13.84925,1008.288
304.998258114,0.2145125,-0.1692787,0.04141239,-0.0003440208,-0.02012552,0.9952064,-13.4398,6.073597,-14.28576,1008.283
305.996872425,0.02870927,-0.1095266,0.04245916,-0.000373282,-0.01914237,0.992361,-13.44734,6.442184,-13.84623,1008.3
306.997958660,-0.2187298,0.00989376,-0.01902999,-0.001837273,-0.02155752,0.9875447,-13.44893,6.442768,-14.28878,1008.295
307.996573925,0.02637295,0.4828519,-0.5275626,-0.003863903,-0.01581832,0.9938778,-13.07708,6.445436,-14.29032,1008.285
308.997660160,0.5227376,-0.05051206,0.04646648,-0.004749726,-0.02259996,0.9927915,-13.44734,6.442184,-13.84623,1008.298
309.996274948,0.08801883,-0.04946004,0.04522067,-0.004852978,-0.01678001,0.9900433,-13.06635,6.075683,-13.84474,1008.295
310.997361660,-0.09744546,0.009421403,0.04456842,-0.007776811,-0.01971243,0.9871343,-12.71276,6.816694,-13.85233,1008.296
311.998448849,0.1503357,0.0102091,-0.07747357,-0.001355293,-0.01963616,0.991401,-13.44734,6.442184,-13.84623,1008.284
312.997064114,-0.1588238,0.01084481,-0.0778904,-0.002831671,-0.02108658,0.9870816,-13.08621,6.81461,-14.29334,1008.292
313.998151302,-0.03586274,-0.0503186,1.022272,-0.01317601,-0.0174365,0.997713,-13.08462,6.814026,-13.85079,1008.279
314.996766567,-5.522378,1.013868,-8.037972,-0.01943218,0.02137562,1.048185,-13.07708,6.445436,-14.29032,1008.283
315.997853756,2.453501,2.317064,-0.1105066,-0.005349023,-0.01297879,1.001105,-13.07844,6.445936,-14.66965,1008.286
316.996469498,-0.6379248,-1.296343,5.438719,-0.0001517078,-0.03935956,0.9742863,-12.70522,6.448105,-14.29185,1008.283
317.997557163,-0.3906107,-0.5262725,0.2553764,-0.008195114,-0.02455692,0.9870394,-12.69745,6.079433,-14.66816,1008.277
318.996172905,0.5368171,-0.2893278,2.206752,-0.005271113,-0.02210028,0.9885063,-12.69609,6.078934,-14.28883,1008.279
319.997260571,0.3513316,-0.05238307,-0.4763896,-0.01071113,-0.0202554,0.989526,-12.69745,6.079433,-14.66816,1008.284
320.998348713,0.4131601,-0.1708554,-0.2934481,0.008066231,-0.02764948,0.979732,-13.45029,6.443268,-14.66811,1008.294
321.996964455,0.2895031,0.1845616,0.07243492,-0.009653384,-0.0226979,0.9966347,-13.07844,6.445936,-14.66965,1008.299
322.998053074,0.2895031,-0.1116192,-0.04952607,-0.00132295,-0.02252508,0.9889553,-13.45029,6.443268,-14.66811,1008.296
323.996669769,-0.01963958,0.006853105,-0.1105066,-0.00527868,-0.02114082,0.9899582,-13.8192,6.439516,-13.84469,1008.29
324.997758389,-0.01963958,0.06608928,0.07243492,-0.005241517,-0.024035,0.9884674,-13.43362,5.705508,-15.10462,1008.287
325.996375084,0.224955,0.1855122,-0.1071315,-0.00686571,-0.0162876,0.9829004,-11.972,6.823114,-14.67729,1008.287
326.997463703,-0.1482561,-0.110082,-0.04247909,-0.002833747,-0.02203552,0.9837199,-12.70658,6.448605,-14.67119,1008.289
327.996080875,0.09667094,0.0669777,-0.09898493,-0.001894559,-0.01626335,0.9924263,-13.44116,6.074097,-14.66509,1008.281
328.997169971,0.03251298,0.06807301,-0.03470454,-0.01071387,-0.0193012,0.9919327,-13.81302,6.071428,-14.66355,1008.294
329.998259068,0.1548833,0.06964478,-0.03116918,-0.004847821,-0.01773684,0.9881141,-13.08757,6.815109,-14.67268,1008.288
330.996876717,-0.2170566,-0.04922683,0.03213085,-0.004282039,-0.0211386,0.9923409,-13.07844,6.445936,-14.66965,1008.293
331.997966290,-0.03263226,0.1298799,-0.02508066,-0.005332549,-0.01870399,0.9866645,-12.71435,6.817278,-14.29488,1008.301
332.996584415,0.09082303,0.01054747,0.09923605,-0.001842095,-0.02155225,0.9865897,-13.08621,6.81461,-14.29334,1008.297
333.997674465,-0.0951516,0.01086066,0.1622607,-0.003258549,-0.0221169,0.9970914,-13.44893,6.442768,-14.28878,1008.298
334.996292114,0.0891792,-0.1088995,-0.2013495,-0.002357257,-0.01820576,0.9923898,-13.07844,6.445936,-14.66965,1008.292
335.997382641,0.02693703,-0.108653,-0.01719478,-0.002888789,-0.0162682,0.9905212,-13.07708,6.445436,-14.29032,1008.29
336.996001244,0.1500171,-0.04912044,0.04542766,-0.003828143,-0.02156459,0.9832569,-12.72332,7.12542,-14.67673,1008.293
337.997091770,-0.03637265,-0.2253201,0.04774908,-0.00182606,-0.01919175,0.9971427,-12.70522,6.448105,-14.29185,1008.301
338.998182297,0.1491127,0.07171053,-0.1334895,-0.0009070565,-0.01767796,0.9885727,-13.4398,6.073597,-14.28576,1008.293
339.996801853,0.149276,0.01238231,0.05137424,-0.002354007,-0.02058732,0.9856567,-13.09382,7.122252,-14.29586,1008.294
340.997892857,-0.03670453,0.1291969,-0.009251926,-0.001458544,-0.01381621,0.9886528,-13.8192,6.439516,-13.84469,1008.286
341.996512413,-0.09848943,0.01069129,0.1749717,-0.004798941,-0.01969261,0.9918949,-13.08621,6.81461,-14.29334,1008.285
342.997603416,-0.09872226,0.07005725,-0.007496547,-0.007801921,-0.0168314,0.9910124,-13.07844,6.445936,-14.66965,1008.306
343.996223450,-0.09924456,0.06919001,-0.007330034,-0.001335673,-0.02060879,0.9923365,-13.06794,6.076265,-14.28729,1008.307
344.997315407,0.08567657,0.07094629,-0.06821265,-0.003765305,-0.0221088,0.9942289,-13.45807,6.811941,-14.29181,1008.297
345.995935440,0.2082864,0.06999397,0.05369034,-0.003753588,-0.02117039,0.9995005,-13.07708,6.445436,-14.29032,1008.301
346.997027397,0.02234969,0.2476339,-0.0684045,-0.007266805,-0.02210209,0.9832636,-13.4398,6.073597,-14.28576,1008.295
347.998119831,-0.1638751,-0.1079764,0.0541795,-0.004840087,-0.01917209,0.9852201,-13.07844,6.445936,-14.66965,1008.291
348.996740341,0.08321258,-0.1076273,-0.06690066,-0.00376805,-0.0211546,0.9966357,-13.81302,6.071428,-14.66355,1008.299
349.997832775,-0.04042568,-0.1674527,0.1153826,-0.001374911,-0.01866354,0.9904656,-13.07844,6.445936,-14.66965,1008.298
350.996454239,-0.2874925,-0.2274413,-0.005979985,-0.001340159,-0.02155509,0.9884973,-13.07708,6.445436,-14.29032,1008.308
351.997547626,-0.2875995,0.1280321,-0.005267493,0.0001167706,-0.01960783,0.9904391,-13.42908,5.703843,-13.84018,1008.3
352.996168613,0.1455927,0.06688675,0.1157708,-0.001313644,-0.02158404,0.9937494,-12.33336,6.450773,-14.29339,1008.309
353.997262001,-0.04071787,0.126901,-0.005295187,-0.003245489,-0.02498477,0.9908261,-13.83128,6.809772,-14.6696,1008.295
