Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
40.884020328,100.0352,15372286728.0913,4.170625,0,1
41.938815117,100.0352,15372286728.0913,4.171875,1.25,1
42.993734360,100.0352,15372286728.0913,4.17375,0,1
43.872617722,100.0352,15372286728.0913,4.171875,0,1
44.927517414,100.0352,15372286728.0913,4.1725,0,1
45.982181549,100.0352,15372286728.0913,4.171875,-0.625,1
46.861158371,100.0352,15372286728.0913,4.17125,0.9375,1
47.916079998,100.0352,15372286728.0913,4.1725,-0.625,1
48.970776081,100.0352,15372286728.0913,4.17125,-0.9375,1
49.849888802,100.0352,15372286728.0913,4.1725,1.875,1
50.904574871,100.0352,15372286728.0913,4.170625,-0.625,1
51.959305286,100.0352,15372286728.0913,4.1725,0,1
52.838427067,100.0352,15372286728.0913,4.17125,0,1
53.893072605,100.0352,15372286728.0913,4.17125,-0.625,1
54.947991848,100.0352,15372286728.0913,4.169375,0,1
55.826861858,100.0352,15372286728.0913,4.17,-0.3125,1
56.881675720,100.0352,15372286728.0913,4.170625,0.9375,1
57.936543941,100.0352,15372286728.0913,4.1725,1.5625,1
58.991239548,100.0352,15372286728.0913,4.17125,-1.25,1
59.870358944,100.0352,15372286728.0913,4.1725,0,1
60.925011158,100.0352,15372286728.0913,4.171875,-0.3125,1
61.979808331,100.0352,15372286728.0913,4.1725,0,1
62.858808994,100.0352,15372286728.0913,4.171875,0.9375,1
63.913612366,100.0352,15372286728.0913,4.171875,-0.625,1
64.968468189,100.0352,15372286728.0913,4.171875,-0.3125,1
65.847371578,100.0352,15372286728.0913,4.17375,0.9375,1
66.902133465,100.0352,15372286728.0913,4.170625,-0.625,1
67.957085133,100.0352,15372286728.0913,4.1725,-0.3125,1
68.835914135,100.0352,15372286728.0913,4.171875,-0.625,1
69.890848637,100.0352,15372286728.0913,4.173125,0,1
70.945513248,100.0352,15372286728.0913,4.17125,0,1
72.000323296,100.0352,15372286728.0913,4.173125,-0.625,1
72.879274368,100.0352,15372286728.0913,4.171875,0,1
73.934069633,100.0352,15372286728.0913,4.17125,-1.25,1
74.988967896,100.0352,15372286728.0913,4.170625,-1.25,1
75.867878437,100.0352,15372286728.0913,4.171875,-1.5625,1
76.922630310,100.0352,15372286728.0913,4.171875,-0.625,1
77.977529049,100.0352,15372286728.0913,4.170625,0,1
78.856421947,100.0352,15372286728.0913,4.171875,0.625,1
79.911355019,100.0352,15372286728.0913,4.171875,-0.9375,1
80.965999603,100.0352,15372286728.0913,4.17125,-0.625,1
81.845089436,100.0352,15372286728.0913,4.17125,-1.25,1
82.899765491,100.0352,15372286728.0913,4.171875,0.3125,1
83.954562187,100.0352,15372286728.0913,4.173125,0.625,1
84.833712578,100.0352,15372286728.0913,4.170625,0,1
85.888332367,100.0352,15372286728.0913,4.1725,0.625,1
86.943185806,100.0352,15372286728.0913,4.171875,0.3125,1
87.998116016,100.0352,15372286728.0913,4.17125,0,1
88.876909256,100.0352,15372286728.0913,4.17375,0,1
89.931849956,100.0352,15372286728.0913,4.1725,-0.625,1
90.986488342,100.0352,15372286728.0913,4.170625,0.9375,1
91.865599155,100.0352,15372286728.0913,4.171875,0.3125,1
92.920293808,100.0352,15372286728.0913,4.17125,-0.625,1
93.975059032,100.0352,15372286728.0913,4.1725,-0.625,1
94.854137421,100.0352,15372286728.0913,4.173125,0.625,1
95.908844948,100.0352,15372286728.0913,4.173125,2.8125,1
96.963722706,100.0352,15372286728.0913,4.1725,-1.25,1
97.842629433,100.0352,15372286728.0913,4.170625,-0.9375,1
98.897393227,100.0352,15372286728.0913,4.17125,-0.3125,1
99.952302933,100.0352,15372286728.0913,4.170625,0,1
100.831175327,100.0352,15372286728.0913,4.17,-0.625,1
101.886119366,100.0352,15372286728.0913,4.17125,-0.3125,1
102.940804481,100.0352,15372286728.0913,4.17125,-1.5625,1
103.995582581,100.0352,15372286728.0913,4.171875,-0.9375,1
104.874678612,100.0352,15372286728.0913,4.170625,0.625,1
105.929368496,100.0352,15372286728.0913,4.170625,0.9375,1
106.984209061,100.0352,15372286728.0913,4.17125,-0.3125,1
107.863165855,100.0352,15372286728.0913,4.17125,0.9375,1
108.917887688,100.0352,15372286728.0913,4.17125,-0.3125,1
109.972799778,100.0352,15372286728.0913,4.171875,-0.625,1
110.851685524,100.0352,15372286728.0913,4.170625,1.875,1
111.906637669,100.0352,15372286728.0913,4.171875,-0.3125,1
112.961256981,100.0352,15372286728.0913,4.171875,0.625,1
113.840236187,100.0352,15372286728.0913,4.17125,0.9375,1
114.895172119,100.0352,15372286728.0913,4.1725,-0.9375,1
115.949857235,100.0352,15372286728.0913,4.17125,1.25,1
116.828912735,100.0352,15372286728.0913,4.17125,-1.875,1
117.883595943,100.0352,15372286728.0913,4.1725,-0.625,1
118.938408852,100.0352,15372286728.0913,4.170625,1.25,1
119.993293762,100.0352,15372286728.0913,4.171875,0.625,1
120.872167110,100.0352,15372286728.0913,4.171875,0.625,1
121.927051067,100.0352,15372286728.0913,4.171875,0.625,1
122.981767178,100.0352,15372286728.0913,4.170625,-0.9375,1
123.860722542,100.0352,15372286728.0913,4.170625,0.625,1
124.915667534,100.0352,15372286728.0913,4.1725,0.625,1
125.970335007,100.0352,15372286728.0913,4.171875,0.625,1
126.849439621,100.0352,15372286728.0913,4.171875,0.625,1
127.904104233,100.0352,15372286728.0913,4.171875,0.625,1
128.958875656,100.0352,15372286728.0913,4.17125,0.9375,1
129.837882996,100.0352,15372286728.0913,4.17125,-0.625,1
130.892677307,100.0352,15372286728.0913,4.170625,0.9375,1
131.947536945,100.0352,15372286728.0913,4.1725,0,1
132.826445103,100.0352,15372286728.0913,4.1725,0.625,1
133.881257534,100.0352,15372286728.0913,4.171875,0.3125,1
134.936177254,100.0352,15372286728.0913,4.17125,1.875,1
135.990805149,100.0352,15372286728.0913,4.170625,0,1
136.869914055,100.0352,15372286728.0913,4.17125,0.3125,1
137.924622059,100.0352,15372286728.0913,4.170625,-0.3125,1
138.979365349,100.0352,15372286728.0913,4.17125,0,1
139.858371258,100.0352,15372286728.0913,4.17125,0.625,1
140.913186550,100.0352,15372286728.0913,4.171875,0.625,1
141.968068600,100.0352,15372286728.0913,4.170625,0.3125,1
142.846944809,100.0352,15372286728.0913,4.1725,0.9375,1
143.901725769,100.0352,15372286728.0913,4.1725,0.625,1
144.956629753,100.0352,15372286728.0913,4.171875,0,1
145.835490227,100.0352,15372286728.0913,4.170625,-0.3125,1
146.890436172,100.0352,15372286728.0913,4.1725,0.9375,1
147.945072651,100.0352,15372286728.0913,4.171875,0.3125,1
148.999893665,100.0352,15372286728.0913,4.171875,-2.1875,1
149.878870010,100.0352,15372286728.0913,4.1725,0,1
150.933686733,100.0352,15372286728.0913,4.17125,-0.9375,1
151.988520622,100.0352,15372286728.0913,4.171875,-1.25,1
152.867422104,100.0352,15372286728.0913,4.171875,-0.3125,1
153.922277927,100.0352,15372286728.0913,4.171875,0,1
154.977031231,100.0352,15372286728.0913,4.1725,0,1
155.856031895,100.0352,15372286728.0913,4.17125,1.25,1
156.910885811,100.0352,15372286728.0913,4.17125,-0.625,1
157.965580463,100.0352,15372286728.0913,4.173125,0.625,1
158.844688415,100.0352,15372286728.0913,4.1725,0.625,1
159.899334431,100.0352,15372286728.0913,4.17125,-0.3125,1
160.954162121,100.0352,15372286728.0913,4.17125,0.625,1
161.833246231,100.0352,15372286728.0913,4.17125,0,1
162.887912750,100.0352,15372286728.0913,4.170625,-0.625,1
163.942764282,100.0352,15372286728.0913,4.1725,0.625,1
164.997541428,100.0352,15372286728.0913,4.170625,1.875,1
165.876470566,100.0352,15372286728.0913,4.170625,-1.25,1
166.931383133,100.0352,15372286728.0913,4.171875,-0.625,1
167.986050606,100.0352,15372286728.0913,4.171875,0,1
168.865166664,100.0352,15372286728.0913,4.170625,-0.3125,1
169.919848442,100.0352,15372286728.0913,4.171875,0,1
170.974631786,100.0352,15372286728.0913,4.17125,0,1
171.853749275,100.0352,15372286728.0913,4.170625,-0.625,1
172.908417702,100.0352,15372286728.0913,4.170625,0.625,1
173.963319778,100.0352,15372286728.0913,4.173125,-0.3125,1
174.842235088,100.0352,15372286728.0913,4.171875,0.625,1
175.897001743,100.0352,15372286728.0913,4.1725,-0.3125,1
176.951904297,100.0352,15372286728.0913,4.173125,0.625,1
177.830750942,100.0352,15372286728.0913,4.1725,1.25,1
178.885660648,100.0352,15372286728.0913,4.17125,-0.3125,1
179.940340996,100.0352,15372286728.0913,4.17125,-2.1875,1
180.995110989,100.0352,15372286728.0913,4.170625,1.25,1
181.874217987,100.0352,15372286728.0913,4.173125,-1.25,1
182.928932667,100.0352,15372286728.0913,4.170625,-0.3125,1
183.983801842,100.0352,15372286728.0913,4.170625,0.625,1
184.862686634,100.0352,15372286728.0913,4.17125,-1.5625,1
185.917499065,100.0352,15372286728.0913,4.1725,-0.3125,1
186.972401142,100.0352,15372286728.0913,4.17125,0,1
187.851247311,100.0352,15372286728.0913,4.17125,0.625,1
188.906160355,100.0352,15372286728.0913,4.17125,-1.25,1
189.960833549,100.0352,15372286728.0913,4.170625,0,1
190.839813709,100.0352,15372286728.0913,4.17125,0.9375,1
191.894731045,100.0352,15372286728.0913,4.170625,0.9375,1
192.949377537,100.0352,15372286728.0913,4.170625,-0.625,1
193.828468800,100.0352,15372286728.0913,4.171875,-0.3125,1
194.883204937,100.0352,15372286728.0913,4.17125,0,1
195.937976360,100.0352,15372286728.0913,4.171875,0.625,1
196.992934704,100.0352,15372286728.0913,4.17125,0.625,1
197.871740818,100.0352,15372286728.0913,4.1725,-0.3125,1
198.926648617,100.0352,15372286728.0913,4.173125,0,1
199.981366158,100.0352,15372286728.0913,4.171875,0,1
200.860327721,100.0352,15372286728.0913,4.17125,0,1
201.915205479,100.0352,15372286728.0913,4.170625,-0.9375,1
202.969927311,100.0352,15372286728.0913,4.1725,0,1
203.848994255,100.0352,15372286728.0913,4.17125,0,1
204.903667927,100.0352,15372286728.0913,4.17,-0.625,1
205.958454609,100.0352,15372286728.0913,4.1725,0,1
206.837467670,100.0352,15372286728.0913,4.171875,-0.625,1
207.892230988,100.0352,15372286728.0913,4.17125,0,1
208.947185040,100.0352,15372286728.0913,4.17125,0.625,1
209.826017380,100.0352,15372286728.0913,4.170625,0.625,1
210.880807400,100.0352,15372286728.0913,4.17125,0,1
211.935714245,100.0352,15372286728.0913,4.17,1.25,1
212.990412235,100.0352,15372286728.0913,4.1725,-0.3125,1
213.869477272,100.0352,15372286728.0913,4.171875,-1.875,1
214.924171925,100.0352,15372286728.0913,4.17125,-1.5625,1
215.978927612,100.0352,15372286728.0913,4.17,0.625,1
216.857923984,100.0352,15372286728.0913,4.1725,-0.625,1
217.912727356,100.0352,15372286728.0913,4.169375,-0.3125,1
218.967613220,100.0352,15372286728.0913,4.17125,-0.3125,1
219.846499920,100.0352,15372286728.0913,4.173125,1.25,1
220.901309967,100.0352,15372286728.0913,4.171875,0.625,1
221.956197739,100.0352,15372286728.0913,4.17125,-1.5625,1
222.835112572,100.0352,15372286728.0913,4.1725,-0.625,1
223.889969826,100.0352,15372286728.0913,4.17,0,1
224.944689751,100.0352,15372286728.0913,4.17125,1.5625,1
225.999481201,100.0352,15372286728.0913,4.171875,-0.9375,1
226.878484249,100.0352,15372286728.0913,4.17125,0.9375,1
227.933259010,100.0352,15372286728.0913,4.17125,-0.9375,1
228.988132000,100.0352,15372286728.0913,4.1725,-0.625,1
229.866981983,100.0352,15372286728.0913,4.170625,-0.625,1
230.921770573,100.0352,15372286728.0913,4.171875,0.9375,1
231.976563454,100.0352,15372286728.0913,4.17125,-0.3125,1
232.855568886,100.0352,15372286728.0913,4.171875,-1.25,1
233.910515785,100.0352,15372286728.0913,4.17125,-1.25,1
234.965153217,100.0352,15372286728.0913,4.171875,0,1
235.844242096,100.0352,15372286728.0913,4.17125,0,1
236.898923397,100.0352,15372286728.0913,4.1725,0.9375,1
237.953693390,100.0352,15372286728.0913,4.17125,0.625,1
238.832828999,100.0352,15372286728.0913,4.171875,0.625,1
239.887492180,100.0352,15372286728.0913,4.1725,0.3125,1
240.942276955,100.0352,15372286728.0913,4.1725,-0.625,1
241.997070312,100.0352,15372286728.0913,4.1725,-0.3125,1
242.876041412,100.0352,15372286728.0913,4.17125,-0.3125,1
243.930934429,100.0352,15372286728.0913,4.170625,0.9375,1
244.985674381,100.0352,15372286728.0913,4.17125,0.625,1
245.864732265,100.0352,15372286728.0913,4.170625,0.3125,1
246.919405937,100.0352,15372286728.0913,4.17,-0.9375,1
247.974233627,100.0352,15372286728.0913,4.17125,0.3125,1
248.853370190,100.0352,15372286728.0913,4.173125,-1.25,1
249.907965183,100.0352,15372286728.0913,4.171875,-0.625,1
250.962844849,100.0352,15372286728.0913,4.170625,0.3125,1
251.841797829,100.0352,15372286728.0913,4.17,-0.625,1
252.896582603,100.0352,15372286728.0913,4.17125,0.3125,1
253.951431751,100.0352,15372286728.0913,4.1725,0.9375,1
254.830360889,100.0352,15372286728.0913,4.17125,-0.3125,1
255.885257721,100.0352,15372286728.0913,4.170625,-0.625,1
256.939920902,100.0352,15372286728.0913,4.171875,-1.25,1
257.994713306,100.0352,15372286728.0913,4.17125,0,1
258.873773098,100.0352,15372286728.0913,4.170625,0.9375,1
259.928489685,100.0352,15372286728.0913,4.1725,-0.3125,1
260.983351707,100.0352,15372286728.0913,4.170625,0.625,1
261.862269402,100.0352,15372286728.0913,4.170625,0.625,1
262.917067051,100.0352,15372286728.0913,4.171875,1.25,1
263.971930981,100.0352,15372286728.0913,4.1725,0.625,1
264.850816727,100.0352,15372286728.0913,4.1725,0.625,1
265.905732632,100.0352,15372286728.0913,4.171875,0.625,1
266.960429192,100.0352,15372286728.0913,4.17125,-0.625,1
267.839407444,100.0352,15372286728.0913,4.17125,0,1
268.894273758,100.0352,15372286728.0913,4.173125,0,1
269.948989391,100.0352,15372286728.0913,4.169375,-0.625,1
270.828116417,100.0352,15372286728.0913,4.170625,-1.25,1
271.882741928,100.0352,15372286728.0913,4.17125,0,1
272.937567711,100.0352,15372286728.0913,4.171875,-0.9375,1
273.992404461,100.0352,15372286728.0913,4.1725,-0.3125,1
274.871303081,100.0352,15372286728.0913,4.171875,0,1
275.926215172,100.0352,15372286728.0913,4.170625,0,1
276.980916977,100.0352,15372286728.0913,4.170625,-0.3125,1
277.859867573,100.0352,15372286728.0913,4.170625,0,1
278.914790153,100.0352,15372286728.0913,4.171875,1.5625,1
279.969490051,100.0352,15372286728.0913,4.171875,1.25,1
280.848547459,100.0352,15372286728.0913,4.170625,0,1
281.903266907,100.0352,15372286728.0913,4.1725,-1.25,1
282.958021164,100.0352,15372286728.0913,4.17125,-0.625,1
283.837029934,100.0352,15372286728.0913,4.17125,-1.25,1
284.891800404,100.0352,15372286728.0913,4.17,0.9375,1
285.946706772,100.0352,15372286728.0913,4.16875,-0.625,1
286.825579643,100.0352,15372286728.0913,4.171875,0,1
287.880364418,100.0352,15372286728.0913,4.17,0.3125,1
288.935271263,100.0352,15372286728.0913,4.170625,0.9375,1
289.989960670,100.0352,15372286728.0913,4.1725,0.625,1
290.869044781,100.0352,15372286728.0913,4.1725,1.5625,1
291.923757076,100.0352,15372286728.0913,4.1725,-0.625,1
292.978526115,100.0352,15372286728.0913,4.170625,-0.3125,1
293.857554913,100.0352,15372286728.0913,4.171875,-0.3125,1
294.912279606,100.0352,15372286728.0913,4.170625,0,1
295.967182636,100.0352,15372286728.0913,4.170625,1.25,1
296.846070290,100.0352,15372286728.0913,4.17125,0,1
297.900877476,100.0352,15372286728.0913,4.17125,-0.625,1
298.955798626,100.0352,15372286728.0913,4.1725,0.9375,1
299.834668636,100.0352,15372286728.0913,4.170625,0,1
300.889551163,100.0352,15372286728.0913,4.1725,-1.25,1
301.944234371,100.0352,15372286728.0913,4.17125,1.5625,1
302.823298931,100.0352,15372286728.0913,4.17125,-1.25,1
303.878005028,100.0352,15372286728.0913,4.170625,-0.3125,1
304.932778358,100.0352,15372286728.0913,4.170625,0,1
305.987692356,100.0352,15372286728.0913,4.1725,-0.625,1
306.866570473,100.0352,15372286728.0913,4.171875,-0.625,1
307.921393871,100.0352,15372286728.0913,4.17125,1.25,1
308.976297855,100.0352,15372286728.0913,4.16875,0.625,1
309.855128765,100.0352,15372286728.0913,4.1725,0.625,1
310.910022736,100.0352,15372286728.0913,4.17125,0.625,1
311.964735985,100.0352,15372286728.0913,4.171875,0,1
312.843811512,100.0352,15372286728.0913,4.173125,1.25,1
313.898495197,100.0352,15372286728.0913,4.170625,-0.9375,1
314.953322887,100.0352,15372286728.0913,4.171875,0.9375,1
315.832390785,100.0352,15372286728.0913,4.17125,0.9375,1
316.887046814,100.0352,15372286728.0913,4.17,-0.3125,1
317.941881180,100.0352,15372286728.0913,4.170625,0,1
318.996636391,100.0352,15372286728.0913,4.170625,-0.3125,1
319.875638962,100.0352,15372286728.0913,4.1725,0.3125,1
320.930531025,100.0352,15372286728.0913,4.170625,0,1
321.985196590,100.0352,15372286728.0913,4.170625,0.625,1
322.864289761,100.0352,15372286728.0913,4.17,1.25,1
323.918977737,100.0352,15372286728.0913,4.170625,0.9375,1
324.973793507,100.0352,15372286728.0913,4.17125,0.625,1
325.852932453,100.0352,15372286728.0913,4.171875,-0.625,1
326.907540798,100.0352,15372286728.0913,4.170625,-0.3125,1
327.962426186,100.0352,15372286728.0913,4.17,0.3125,1
328.841361523,100.0352,15372286728.0913,4.173125,-0.3125,1
329.896152973,100.0352,15372286728.0913,4.17125,-1.25,1
330.951042652,100.0352,15372286728.0913,4.170625,-0.625,1
331.829912186,100.0352,15372286728.0913,4.17125,0.9375,1
332.884789467,100.0352,15372286728.0913,4.169375,-0.625,1
333.939475536,100.0352,15372286728.0913,4.17125,0.9375,1
334.994264603,100.0352,15372286728.0913,4.171875,-0.3125,1
335.873402595,100.0352,15372286728.0913,4.170625,0.625,1
336.928067207,100.0352,15372286728.0913,4.17125,0,1
337.982971668,100.0352,15372286728.0913,4.170625,0,1
338.861876965,100.0352,15372286728.0913,4.17125,-0.3125,1
339.916615486,100.0352,15372286728.0913,4.17125,0,1
340.971545219,100.0352,15372286728.0913,4.170625,-0.3125,1
341.850374222,100.0352,15372286728.0913,4.17125,-0.3125,1
342.905282497,100.0352,15372286728.0913,4.17,-0.625,1
343.959978104,100.0352,15372286728.0913,4.17125,0.625,1
344.838951588,100.0352,15372286728.0913,4.171875,0.9375,1
345.893902302,100.0352,15372286728.0913,4.17125,0.625,1
346.948531628,100.0352,15372286728.0913,4.170625,-0.3125,1
347.827631474,100.0352,15372286728.0913,4.170625,0.625,1
348.882337570,100.0352,15372286728.0913,4.171875,1.5625,1
349.937091827,100.0352,15372286728.0913,4.170625,0,1
350.992043495,100.0352,15372286728.0913,4.170625,-0.625,1
351.870902061,100.0352,15372286728.0913,4.170625,0.9375,1
352.925817013,100.0352,15372286728.0913,4.170625,0.625,1
353.980497360,100.0352,15372286728.0913,4.170625,0.3125,1
354.859477520,100.0352,15372286728.0913,4.17,0,1
355.914394379,100.0352,15372286728.0913,4.17125,-0.3125,1
356.969044209,100.0352,15372286728.0913,4.17125,-0.3125,1
357.848140240,100.0352,15372286728.0913,4.170625,-0.625,1
358.902822494,100.0352,15372286728.0913,4.17,-1.25,1
359.957631111,100.0352,15372286728.0913,4.170625,0,1
360.836577415,100.0352,15372286728.0913,4.17,0.625,1
361.891371727,100.0352,15372286728.0913,4.17125,0,1
362.946274281,100.0352,15372286728.0913,4.17,1.25,1
363.825165272,100.0352,15372286728.0913,4.17125,-0.9375,1
364.879940510,100.0352,15372286728.0913,4.1725,-0.3125,1
365.934851170,100.0352,15372286728.0913,4.16875,0.625,1
366.989562035,100.0352,15372286728.0913,4.17125,0,1
367.868628025,100.0352,15372286728.0913,4.17125,-2.8125,1
368.923333168,100.0352,15372286728.0913,4.17125,0.9375,1
