Time (s),W,X,Y,Z
231.997678757,-0.9220334,-0.01375422,-0.0009812795,-0.3824812
232.996516705,-0.9219639,-0.01466166,-0.00237487,-0.382609
233.997827053,-0.921887,-0.01525212,-0.003163711,-0.3827657
234.996665478,-0.9218161,-0.01559756,-0.003639014,-0.3829181
235.997975349,-0.9481182,-0.01441375,-0.003414288,-0.3122181
236.996814251,-0.9802496,-0.01329176,-0.003148894,-0.1885521
237.998124599,-0.9962915,-0.01242912,-0.003611905,-0.06215608
238.996962547,-0.996143,-0.0114482,-0.004529505,0.06461623
239.995800495,-0.9799732,-0.01046014,-0.005741692,0.1900993
240.997111320,-0.9477027,-0.009477114,-0.006942722,0.313607
241.995949268,-0.9000219,-0.008461968,-0.008063952,0.4318007
242.997259617,-0.8364767,-0.007271355,-0.009098368,0.5447924
243.996097565,-0.7581917,-0.006222485,-0.00998245,0.6493341
244.997407913,-0.6669071,-0.004814671,-0.01065322,0.7427825
245.996246815,-0.5652861,-0.003495859,-0.01120997,0.8227646
246.997557163,-0.4609402,-0.002026994,-0.0118579,0.8854473
247.996395111,-0.404092,-0.0003312226,-0.01345175,0.912774
248.997705936,-0.4042392,0.00154084,-0.01476973,0.9126871
249.996543884,-0.4044029,0.002715845,-0.01553895,0.9125991
250.997854233,-0.4045118,0.003389419,-0.01606783,0.9125394
251.996692657,-0.3978204,0.003921341,-0.01571852,0.9154804
252.995530605,-0.2873777,0.003115423,-0.01479168,0.9559359
253.996841908,-0.1642484,0.003136916,-0.01371128,0.9846077
254.995679855,-0.03612626,0.003668807,-0.01280621,0.9975696
255.996990681,0.09372465,0.004584794,-0.0118487,0.9938219
256.995829105,0.2211883,0.005574181,-0.01086312,0.973424
257.997139931,0.346019,0.006607903,-0.009882455,0.9363531
258.995978355,0.4636616,0.007683043,-0.00879046,0.8840302
259.997288704,0.5742331,0.008528264,-0.007618926,0.8165496
260.996127605,0.6741881,0.009374308,-0.006249086,0.736187
261.997438908,0.7622388,0.01018589,-0.004875802,0.6445869
262.996277332,0.8365105,0.01070609,-0.003431605,0.544749
263.997587681,0.8920454,0.01137521,-0.002019099,0.4480506
264.996426582,0.9028092,0.01338299,-0.000199656,0.4258922
265.997737885,0.9025888,0.01458233,0.001328964,0.4263175
266.996576309,0.9024389,0.01522026,0.002228731,0.4266089
267.995414734,0.9023148,0.01555935,0.00288849,0.4268549
268.996725559,0.9220428,0.01467343,0.003052693,0.3824135
269.995563984,0.9626999,0.01359732,0.00253278,0.2639039
270.996875286,0.9884067,0.01266359,0.002957457,0.1396804
271.995713234,0.9981607,0.01182457,0.003732391,0.01220657
272.997024536,0.9913236,0.01092558,0.004738932,-0.1173171
273.995862961,0.9680043,0.009991319,0.005895625,-0.2438456
274.997173786,0.9283923,0.009034475,0.007014436,-0.366858
275.996012211,0.873311,0.007896974,0.008174183,-0.483556
276.997322559,0.8036292,0.006767143,0.009255923,-0.5921795
277.996161461,0.7211497,0.005430221,0.01016377,-0.6902449
278.997471809,0.6258309,0.004171629,0.01084428,-0.7777072
279.996310711,0.5220746,0.002791503,0.01149148,-0.8508384
280.997621059,0.440083,0.001814946,0.01320441,-0.8959783
281.996459484,0.4437801,-0.0004731997,0.0144708,-0.8941349
282.995298386,0.443923,-0.001724573,0.01542386,-0.8940464
283.996608734,0.4442233,-0.002451039,0.01601819,-0.8938852
284.995447636,0.4440608,-0.003071142,0.01618242,-0.8939611
285.996758938,0.3491024,-0.002630815,0.01488109,-0.9351614
286.995597363,0.2266283,-0.002368124,0.01401365,-0.9721447
287.996907711,0.09969721,-0.002869812,0.01313764,-0.9932307
288.995746613,-0.02877823,-0.003804232,0.01225414,-0.997815
289.997057915,-0.1575119,-0.004867387,0.01132504,-0.9857311
290.995896339,-0.2830257,-0.005999836,0.01048072,-0.9572765
291.997206688,-0.4035839,-0.007082786,0.009345406,-0.9130226
292.996045589,-0.5161269,-0.008103045,0.00821051,-0.8544633
293.997356892,-0.6209714,-0.008925231,0.006858786,-0.7815981
294.996195316,-0.7161996,-0.009725734,0.005589368,-0.6953849
295.997506618,-0.8006096,-0.0105019,0.004326185,-0.5962576
296.996345043,-0.8659313,-0.01114256,0.00280114,-0.4966474
297.995183945,-0.8849454,-0.01314591,0.001127206,-0.4618715
298.996494770,-0.8845678,-0.01443027,-0.0005121634,-0.4625569
299.995334148,-0.8843951,-0.01514493,-0.00143364,-0.4628625
300.996644974,-0.8842046,-0.01557918,-0.001998048,-0.4632097
301.995483875,-0.8969866,-0.01497588,-0.002339294,-0.4379644
302.996795177,-0.9445397,-0.01384482,-0.001673129,-0.322921
303.995634079,-0.9778615,-0.01283775,-0.002107041,-0.2006121
304.996944427,-0.9954877,-0.01201595,-0.002935472,-0.07401924
305.995783806,-0.9968914,-0.01116396,-0.004050672,0.05190464
306.997094154,-0.9825284,-0.01035731,-0.005376447,0.1764353
307.995933056,-0.9529426,-0.009497042,-0.006551211,0.2973132
308.997243881,-0.9072925,-0.008485742,-0.007740418,0.4163125
309.996082783,-0.8462377,-0.007472942,-0.008695431,0.5295074
310.997394085,-0.7702728,-0.00620365,-0.009524771,0.6349633
311.996232510,-0.6818796,-0.004914544,-0.01031606,0.7290661
312.995070934,-0.5818117,-0.003695723,-0.01094382,0.8111656
313.996382236,-0.4897655,-0.002324582,-0.0118372,0.8698345
314.995221138,-0.4818832,-0.0005311093,-0.01394681,0.8741976
315.996532440,-0.4820755,0.0008409791,-0.015208,0.8740703
316.995370865,-0.4823348,0.001577683,-0.01593509,0.8739133
317.996682167,-0.4826269,0.002087028,-0.01646572,0.8737411
318.995520592,-0.4351863,0.002163333,-0.01537847,0.8983314
319.996831894,-0.3167634,0.001538271,-0.01438092,0.9466148
320.995670319,-0.1928676,0.001921936,-0.01343156,0.9794109
321.996981621,-0.06468483,0.002713456,-0.01263724,0.9961308
322.995820999,0.06422513,0.003877576,-0.01170033,0.9961681
323.997132301,0.1924231,0.005038962,-0.0108509,0.9795192
324.995970726,0.3169616,0.006052733,-0.009916949,0.9465876
325.994810104,0.4362834,0.007104443,-0.00880642,0.8978622
326.996121407,0.5484899,0.008141963,-0.007714541,0.8340628
327.994960785,0.6510803,0.009000222,-0.006443098,0.7567032
328.996271610,0.7427156,0.009781838,-0.005142259,0.6669927
329.995110989,0.820094,0.01052722,-0.003889207,0.5691639
330.996422291,0.8685967,0.01218165,-0.002852107,0.491946
331.995261669,0.8663166,0.01368441,-0.0008008613,0.4959188
332.996573448,0.8661139,0.01471082,0.0003250412,0.4962437
333.995412827,0.8659278,0.01534539,0.001073696,0.4965482
334.996724129,0.8657742,0.01568726,0.00150047,0.4968041
335.995563030,0.8656005,0.0158947,0.001760945,0.4970994
336.996875286,0.8654606,0.0160618,0.001894718,0.4973371
337.995714188,0.8653467,0.01622672,0.002120241,0.4975288
338.997026443,0.8652026,0.01625614,0.002166135,0.4977784
339.995865345,0.8651071,0.0162522,0.002240397,0.4979441
340.994704723,0.8650045,0.01624358,0.002287389,0.4981221
341.996016502,0.8648967,0.01633227,0.002233318,0.4983068
342.994855881,0.8648111,0.01623658,0.002337439,0.4984578
343.996167660,0.8647441,0.01620842,0.00232005,0.4985752
344.995007038,0.864677,0.01629487,0.002334981,0.4986887
345.996318817,0.8645846,0.0162759,0.00237754,0.4988491
346.995158195,0.8645241,0.01632631,0.002337144,0.4989526
347.996469975,0.8644581,0.01633975,0.002340111,0.4990666
348.995309353,0.8644351,0.01620615,0.002212123,0.4991114
349.996621132,0.8643807,0.01626563,0.002257814,0.4992034
350.995461464,0.8643579,0.01628062,0.002210335,0.4992425
351.996773243,0.8643563,0.0163095,0.002264477,0.4992439
352.995612621,0.8643842,0.01626854,0.002293305,0.499197
353.994452477,0.8643854,0.0163039,0.002279659,0.4991939
354.995764256,0.8644012,0.01622703,0.002307498,0.4991687
355.994604111,0.8643711,0.01617824,0.002297292,0.4992227
356.995915890,0.8643746,0.01617653,0.002292054,0.4992166
357.994756222,0.8643838,0.01615635,0.00223438,0.4992018
358.996068001,0.8643898,0.01615802,0.00220019,0.4991916
359.994907856,0.8644127,0.01620481,0.002230154,0.4991501
360.996220589,0.8643993,0.01616918,0.002309682,0.4991742
361.995060444,0.8643945,0.01604837,0.00224891,0.4991867
362.996373177,0.8644018,0.0161195,0.002217646,0.4991717
363.995213032,0.8643818,0.01608064,0.002206729,0.4992077
364.996525288,0.8643745,0.01619502,0.002195194,0.4992169
365.995365143,0.8643461,0.01620334,0.002232689,0.4992654
366.996677876,0.8643915,0.01616522,0.002356139,0.4991874
367.995518684,0.8646033,0.01610023,0.002104852,0.4988236
368.994359016,0.8642337,0.01619494,0.002302018,0.49946
